@relation liking 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
2088.2,1343.2,788.61,825.37,697.8,1129.6,865.3,509.92,471.29,392.92,1454.2,1015.5,637.99,625.2,516.2,1286.7,956.56,559.48,538.8,465.45,818.03,675.75,500.43,470.54,406,1211.9,705.97,502.65,527.36,454.62,1821.4,1073.9,727.85,737.48,682.48,1505.1,944.09,712.24,752.98,726.92,1416.9,848.86,543.89,558.95,511.57,2096.6,1059.7,627.08,768.98,688.4,2405.3,1299.9,726.59,819.89,702.57,1208.1,983.2,448.69,381.57,337.83,2714.8,1409.3,849.47,971.97,853.46,2051.8,1045.6,733.46,791.11,738.78,1372.8,907.51,607.58,580.06,518.2,1617.1,1131.3,572.93,527.44,459.13,2967.1,1694.5,1079.1,1129.1,951.49,1864.6,1204.7,773.19,716.66,574.71,3138.2,1598.7,1051.4,1216.9,1058.1,991.14,839.78,687.53,634.75,594.9,2813.5,1723.5,1079.7,1134.6,968.33,1039,831.14,648.96,645.3,633.56,1601.8,723.94,569.62,673.87,565.73,2054.5,1276,764.39,807.21,631.46,1340.5,929.21,642.75,653.11,610.77,1441.5,1126,666.36,650.96,649.61,3408.7,1327.9,1171.5,1409.9,1364.8,2666,1130,798.83,1021.9,936.86,2021.8,1193.4,777.43,762.97,702.66,1629,1110.2,749.61,714.75,676.01,1910,1292.3,750.04,685.1,625.67,1081,822.87,667.15,616.01,591.24,1
1269.8,712.93,584.73,588.97,526.75,3209.1,909.01,588.53,571.69,523.65,1188.5,693.7,486.82,419.8,373.76,1964,994.59,752.51,693.46,650.57,954.83,685.52,559.92,580.57,495.95,1892.7,729.72,394.48,288.17,277.44,1327.9,651.17,394.9,286.78,319.51,3669.6,1445.2,874.67,849.61,784.08,1588.5,568.58,344.51,282.64,267.63,1367.6,580.29,337.32,253.57,250.76,2375.1,697.53,365.31,291.96,255.92,1517.5,583.97,372.01,313.42,282.6,875.88,513.13,294.2,227.66,184.69,2919.7,1035.8,557.02,491.23,488.31,1004.6,651.08,367.65,326.47,292.46,2941,807.54,401.15,329.12,297.1,1720.9,929.72,563.62,486.58,458.51,1490.1,613.03,345.94,310.76,284.78,1101,595.82,308.81,210.2,164.95,1775.8,693.7,393.56,347.53,297.23,1678,790.72,615.04,692.6,622.85,1297.1,678.77,545.46,673.8,588.63,2320.2,692.62,380.87,300.34,255.8,3158.7,897.38,477.26,443.38,378.15,3325.5,856.88,455.48,428.2,410.37,1387,792.17,553.39,541.61,498.7,3186.9,814.98,395.77,368.05,347.17,907.46,469.66,283.08,217.16,187.06,1187.5,695.81,360.3,283.77,276.72,3546.2,922.63,448.54,403.65,397.51,2325.2,895.84,458.31,370.1,364.94,4311.7,1111.2,546.56,462.73,423.6,1
1320.9,729.28,492.09,464.99,403.04,3139,1046.8,535.7,484.3,397.57,1294.1,707.92,437.92,349.26,272.71,2397.5,1096.3,818.09,784.42,746.78,743.47,636.55,590.87,534.61,520.73,1920.6,776.13,396.25,287.39,217.89,1610,744.09,367.39,286.82,244.61,4191.7,1707.3,957.31,808.07,777.04,1564.7,623.45,326.46,293.02,257.1,1648.5,693.69,345.96,277.97,227.28,2305.8,818.06,350.93,251.32,210.43,1539.5,603.87,361.04,315.63,286.78,839.09,556.93,263.26,208.82,167.87,3152.9,1181.7,574.24,458.84,408.61,1210.7,673.9,358.02,293.14,250.5,2867.4,867.46,384.11,285.52,237.53,2326.9,1053.8,533.12,456.26,398.09,1479.7,604.09,332.19,240,207.03,1012,592.18,317.9,206.69,138.94,1876.6,718.27,373.78,261.57,206.71,2099.6,851.22,540.42,541.68,506.84,1315.8,678.06,551.91,594.1,553.11,2307.4,749.18,358.62,257.58,194.16,3190.7,979.87,476.4,395.35,300.28,3228.1,912.85,444.01,377.11,329.35,1285.6,786.32,545.34,506.63,515.41,3098.3,858.64,358.94,333.87,311.97,965.52,480.47,282.28,214.21,156,1486.4,803.37,379.51,304.83,255.85,3596.5,989.95,435.39,366.61,363.42,2518.7,1049,486.51,377.5,325.65,4207.3,1201,491.43,384.71,336.1,1
1043.1,784.27,757.09,759.72,657.7,2206.7,947.71,626.19,634.04,479.37,1363.7,794.71,512.23,483.99,342.99,2185.6,1062.1,569.27,448.21,380.66,771.18,546.55,415.46,347.93,308.69,1707.1,806.28,409.25,290.79,196.58,1429,712.48,357.75,239.45,177.63,3813.9,1690.4,702.32,489.07,467.83,930.28,552.95,285.69,214.19,171.95,1394.5,678.37,334.58,233.07,165.46,1556.3,678.58,331.72,234.16,177.03,974.07,525.1,293.74,235.86,187.07,634.3,498.38,266.77,191.99,137.74,2784.6,1141,507.19,352.11,321.6,1251.8,676.7,326.45,228.15,185.31,1994.4,777.64,350.82,266.49,207.71,2420.1,1112.5,511.99,356.43,326.69,1095.8,557.11,301.66,237.01,174.9,969.63,630.15,336.65,228.62,133.66,1431.3,696.83,347.62,254.31,185.88,1952.2,811.21,370.01,300.51,276.35,952.53,523.87,319.79,281.44,244.81,1580.4,696.3,357.01,280.53,183.92,2353.5,933.06,457.56,392.36,261.67,2087.3,742.14,372.6,261.12,227.25,904.34,575.34,337.32,297.07,245.64,1772.8,634.82,316.51,246.65,203.89,862.43,485.24,272.67,196.19,130.03,1540.6,833.13,357.32,248.21,188.39,2218.6,756.15,372.59,271.03,231.28,2186.4,1024.2,419.1,294.29,245.11,2726.1,966.81,455.02,327.97,277.4,1
1298.6,973.13,864.02,849.11,721.58,2946.3,1135.8,764.47,743.82,639.08,1366.1,874.61,655.76,586.79,497.04,2293.9,1158.2,741.65,655.3,640.58,800.91,691.66,604.53,538.25,524.83,1855.2,842.91,444.84,361.87,287.09,1537.5,778.31,431.99,394.86,344.59,4035.5,1702.5,854.73,780.15,767.85,1446.4,618.32,378.52,367.38,286.53,1572.4,698.55,370.83,312.89,248.18,2112,812.39,405.48,347.38,273.43,1413.3,604.47,354.11,316.59,258.9,799.16,588.81,304.88,221.91,170.61,3063.8,1217.1,580.26,484.2,442.64,1230.2,709.95,340.53,288.7,237.77,2617.2,933.07,441.77,390.61,325.27,2346,1084.9,537.99,474.6,428.36,1350.7,650.88,347.12,256.61,210.35,1028.9,691.35,347.35,228.88,153.7,1732.8,731.06,393.14,308.45,241.04,2012.2,826.1,453.56,458.79,413.27,1141.8,590.45,424.75,456.39,415.81,2101.7,772.69,407.22,352,265.13,2887,1012.7,539.13,501.68,394.67,2876,912.48,467.5,514.07,403.29,1171.9,734.8,457.12,441.46,437.67,2755.3,844.92,423.68,496.36,376.13,933.98,512.71,297.99,247.78,167.55,1511,874.87,392.22,295.15,250.98,3210.5,970.13,485.52,530.58,420.6,2414.9,1073.9,478.9,391.18,337.96,3856.4,1216.1,561.15,548,447.29,1
1441.1,777.28,644.62,617.11,551.27,3799.1,1037.3,556.9,567.65,423.98,1441.4,714.82,454.55,381.81,305.46,3560.2,998.27,498.9,386.13,344.16,842.04,519.86,367.9,294.44,258.39,2073.4,766.6,350.48,260.06,182.06,2473.5,731.13,329.98,229.83,182.49,4437.5,1473.2,629.29,495.12,433.7,2296.4,649.64,289.35,210.32,164.52,2563.3,702.81,311.2,222.49,178.61,2963.6,803.87,330.65,230.32,186.2,2334.1,633.03,312.3,228.02,190.75,1018.8,550.13,279.39,185.97,149.8,3326.4,1120.6,478.34,358.47,313.09,1405,638.63,338.93,237.25,211.74,3667.6,911.1,359.39,272.37,218.14,2775.8,1008.9,479.06,354.67,344.22,1813.1,631.41,305.93,208.27,174.57,1032.5,603.78,295.12,196.87,126.09,2114.6,695.47,354.8,224.29,177.92,3090.8,814.48,357.95,293.98,273.93,1902.5,576.33,293.92,247.68,213.84,2927.3,724.89,345.4,238,188.41,3807.3,935.38,417.84,360.72,268.02,4134.9,937.71,375,270.68,235.79,1511.1,655.37,315.36,263.55,211.56,4548,922.99,336.43,252.56,227.23,967.29,484.47,256.18,186.54,131.41,1783.9,768.22,332.29,240.76,186.48,5676.1,1138.7,403.97,301.39,283.75,2657,980.43,407.51,305.93,244.77,5411.7,1285.5,493.6,379.63,326.12,1
1117.5,890.59,752.49,848.66,673.96,3435.2,1230.6,685.92,599.44,532.58,1608.1,915.2,555.97,515.45,413.83,2567.5,1203.5,762.93,619.53,554.82,954.58,742.66,642.46,676.67,596.72,2274.5,958.48,439.07,328.39,234.75,1715.6,879.3,449.28,341.62,294.81,4976.7,2004.3,854.46,568.21,533.51,1565.3,728.72,392.64,266.03,236.69,1702.7,830.61,374.27,257.14,184.09,2456.3,960.43,399.78,246.59,200.79,1540.2,682.04,349.51,252.77,201.83,887.59,668.52,313.61,211.48,161.13,3721.7,1435.5,605.88,420.51,364.77,1398.2,779.82,373.87,278.9,245.18,3162.3,1088.4,407.4,275.49,228.1,2747.6,1321.7,570.99,431.15,381.5,1553.3,735.13,356.38,263.06,210.52,1104.4,718.36,344.22,223.98,143.48,2082.3,896.15,400.56,265.26,199.46,2344.3,984.1,470.28,374.08,337.01,1239.3,640.55,337.5,242.31,214.61,2555.8,914.85,396.84,271.54,199.12,3583.7,1215,512.32,386.82,296.79,3461.4,1069.9,429.03,278.78,241.28,1333.6,721.77,362.52,266.06,208.03,3175.7,941.75,361.89,255.31,211.95,1073.2,589.09,316.09,201.77,149.24,1769.7,970.19,419,264.81,214.5,3613,1060.5,434.42,297.99,267.27,2950.6,1239.6,496.31,321.18,283.03,4510.6,1380.7,531.83,367.2,312.12,1
1738.1,924.87,876,901.2,874.26,5230.7,1450.8,919.04,1006.9,891.34,1576.1,903.21,871.82,870.49,695.76,3493.1,1523.5,1688.9,2059.7,1947.1,1357.7,1301.6,1248.9,1357.2,1527.8,2875.5,947.83,576.86,592.49,518.31,2437.8,1110,1050,1317,1327.5,5586.8,2020.6,1511.2,1317.4,1556.6,2765.4,1233.7,1185.1,1671.9,1626.3,2494.6,832,441.05,470.69,404.97,4028.9,1048.4,601.7,680.96,654.34,2669.1,931.21,712.16,774.01,775.15,1267.3,580.04,361.65,361.01,299.95,4523.1,1363,735.26,775.27,673.88,1279.5,727.14,484.5,457.85,497.93,4964.3,1141.9,505.02,485.67,435.13,2408.2,1132.5,712.8,750.84,677.01,2433.9,808.51,534.4,570.66,586.47,1390,646.18,371.27,297.37,262.08,2830.3,878.38,616.85,472.96,566.8,3097.8,1297.6,1160.8,1247.2,1335.1,2193.8,1114,1321.3,1219.8,1273.9,3923.6,927.45,470.17,397.71,388.43,5243.6,1216,621.78,641,578.28,5652.1,1338.8,783.5,781.05,751.04,1997.9,923.11,780.62,807.83,830.01,5726.2,1282.5,575.99,624.12,615.47,1264.6,569.27,347.01,335.89,339.17,1556.8,856.2,457.33,459.41,401.3,6545.5,1487,539.36,559.2,538.97,3491.5,1159.1,574.06,607.74,521.2,7246.1,1670.4,666.24,662.73,594.59,1
977.35,822.05,652.11,687.59,543.98,3077.6,1128.5,614.14,623.74,502.94,1562.8,800.43,501.91,460,368.67,2413.1,1063.9,698.69,637.81,643.29,760.14,622.87,619.7,544.59,544.85,2145.4,892.69,444.31,385.03,336.8,1585.8,767.24,431.84,372.12,356.17,5027.6,1896.9,1046.7,1104.7,1072.8,1293.5,688.95,352.47,305.51,280.31,1578,696.87,407.67,344.74,327.38,2237.5,857.98,395.83,344.37,306.96,1315.2,639.31,377.65,343.81,318.49,832.63,575.33,299.39,237.54,191.38,3649.9,1312.5,614.81,604.26,573.88,1372.9,693.49,389.36,352.86,316.9,2830.1,988.88,454.36,413.46,382.2,2909.7,1120.1,601.67,585.24,566.26,1453.1,676.09,352.28,291.73,265.35,1083.5,678.15,343.4,246.92,176.27,2003.5,800.5,422.03,357.25,321.88,2185.4,879.51,583.08,642.05,606.73,1119.5,663.69,608.7,682.49,685.71,2322,846.91,407.08,370.28,313.99,3405.6,1142.7,555.31,555.24,479.13,3151.6,1015.7,509.79,520.1,517.3,1289.4,848.34,632.66,644.01,607.46,2675.5,918.73,449.99,459.93,442.08,1152.5,538.72,316.6,253.58,220.21,1812.3,906.63,423.2,381.36,343.12,2957.5,994.96,508.84,477.3,467.87,2880.9,1151.6,527.49,489.12,457.57,3910.6,1317.4,576.66,546.77,513.02,1
1682.1,1057.1,1197.6,1444.5,1271.4,4160.7,1362.7,996.33,955.88,919.86,1707.8,1066.4,1063.1,1026.8,933.51,3296.1,1477,1342.9,1259.1,1292,1145.1,1155.2,1263.2,1413.4,1091.8,2463.8,975.85,621.89,466.71,469.11,2210.4,1030.8,870.85,745.28,836.38,4917.7,2005.3,1158.7,941.08,1023.1,2166.7,803.68,610.85,681.4,667.35,2270,828.44,425.44,309.87,318.85,3137.7,908.54,442.95,363.36,352.81,2093.6,733.87,458.29,404.47,401.04,1000.8,608.71,340.47,252.08,226.1,3861.3,1405.5,687.75,526.62,520.85,1428.9,827.36,476.17,368.62,328.21,3857.5,1053,472.27,355.41,340.71,2751.4,1300.5,704.48,560.62,570.43,1986.1,734.04,410.82,410.56,403.49,1247.7,708.17,386.43,273.33,215.79,2280.7,857.64,469.77,409.17,416.27,2750.5,1190,709.61,628.51,641.84,1813.6,738.45,500.87,583.02,604.24,2980.8,895.33,439.71,336.38,309.59,4097.1,1179,606.23,504.59,450.91,4351.4,1103.5,563.04,470.46,423.08,1647.1,750.75,487.46,393.3,381.96,4386.9,993.52,462.57,390.94,388.05,1113.6,602.19,366.39,266.7,209.88,1705.8,923.92,447.99,311.45,309.84,5150.7,1175.9,495.82,418.8,427.71,3028.9,1197.7,555.15,408.26,406.76,5659.5,1424.6,613.13,494.62,483.47,-1
982.17,713.92,612.88,594.5,498.57,2537.9,932.48,582.92,526.96,387.74,1415.3,697.59,463.79,364.57,255.93,2500.1,1036.4,579.73,460.76,400.79,668.19,491.25,401.93,305.34,274.75,1753.6,751.02,410.92,314.04,213.67,1680.2,738.63,370.43,261.17,217.3,4175.6,1613.1,788.48,616.91,537.38,1139,552.71,307.66,242.52,194.26,1695.2,705.57,353.75,258.81,217.06,1806.8,704.02,373.18,267.26,219.99,1180.9,523.79,309.88,274.16,224.55,682.35,500.15,269.71,214.87,156.51,3002,1133.8,558.09,424.51,364.6,1356.8,670.18,318.46,254.7,209.41,2307.6,818.96,416.37,314.16,257.79,2706.2,1119,554.26,446.66,396.51,1226,582.28,322.06,247.63,198.48,922.74,570.54,312.87,220.19,127.47,1591.2,680.25,365.1,278.23,201.73,2194.4,823.25,397.03,354.36,353.02,1160.7,574.84,379.78,376.46,336.45,1855.7,685.17,368.36,300.73,220.96,2694.2,931.82,491.08,408.52,310.92,2421.8,810.85,432.52,366.36,314.16,1009.7,690.64,456.85,426.14,391.76,2279.8,745.59,379.08,347.37,301.1,908.66,510.04,290.45,219.73,151.18,1669.5,815.11,380.31,274.02,221.53,2869.1,912.44,451.27,387.61,343.18,2389.5,994.59,477.97,350.72,279.37,3195.3,1061.9,547.95,439.81,347.62,1
1193.2,820.92,775.39,776.69,622.26,3399.1,1219.9,718.66,639.41,568,1555.9,865.56,555.64,491.45,457.33,3084.8,1316.1,686.94,647.64,573.85,894.15,688.03,554.05,536.66,644.92,2133.6,908.47,417.42,303,256.67,2156.8,927.55,427.68,320.18,371.89,4899.8,2032.3,854.62,658.21,591.72,1743.2,632.61,358.54,281.78,265.83,2138.5,812.88,375.39,249.05,204.39,2530.7,827.66,363.18,246.82,200.34,1785,596.37,325.44,262.43,235.87,939.08,498.33,282.74,203.05,164.89,3586.3,1406.7,568.96,405.17,368.55,1453.6,752.12,369.42,272.06,243.25,3153.8,974.71,395.26,272.68,222.78,3000.8,1319.6,572.18,391.49,359.9,1592.7,640.49,331.27,234.53,206.38,1048.3,619.88,327.28,221.03,144.43,2038,807.32,388.23,246.3,192.41,2818.9,1040,440.82,355.96,348.7,1526.7,621.23,360.16,303.52,249.14,2573.2,822.92,396.4,258.66,194.76,3570.8,1144.2,507.5,360.9,276.2,3557.7,1018.5,395.72,267.67,243.75,1265.1,697.39,385.43,309.06,290.84,3548.7,928.36,364.6,251.62,222.58,1100.6,560.93,291.58,193.08,153.79,1892.8,970.58,395.31,264.85,212.1,4328.1,1141.2,460.61,295.47,278.72,2844.7,1211.1,469.24,327.78,274.07,4561.5,1323.8,504.01,373.14,323.21,1
1600.7,1294.8,1481.4,1515.5,1256.3,4941.6,1708.1,1428.8,1312.7,1279.8,2016.5,1282.7,1511.7,1521.8,1298.9,4101.8,2170.5,3452.3,3707.9,2704.3,1847.3,1862.6,2136.5,1965.4,2133.4,2944.4,1080.4,800.48,949.59,680.29,2834.9,1315.4,1482.7,2089.4,1521.9,6105.7,2290.5,1778.1,2072.8,1898.5,2921.9,1271.8,1519.7,1985.6,1616.5,2832.4,843.14,480.76,570.34,445.27,3843.5,1158.2,754.59,849.91,698.3,2779.9,880.66,771.26,769.97,693.76,1318.1,637.15,390.62,315.95,286.04,4709.7,1541.6,888.51,850.51,812,1748.2,856.34,666.46,738.58,615.89,4737.1,1211.2,588.48,563.88,505.14,3280.7,1296.8,835.21,842.01,795.95,2320.4,881.92,717.5,748.49,682.5,1380.9,703.74,397.68,347.09,284.86,2750.1,916.34,667.2,626.02,569.27,3585.1,1554.7,1709,1907.8,1673.2,2594.7,1349.3,1379.1,1435.1,1484.3,3710.3,962.14,531.58,471.22,393.72,5078.3,1335.6,814.89,886.68,699.43,5540.6,1474.3,936.99,951.84,956.33,2005.6,1052.8,884.15,1007.6,981.85,5652.7,1311.1,725.41,785.56,717.29,1419.4,621.3,472.41,452.81,418.32,2094.7,941.5,551.1,471.07,461.07,6686.2,1450.7,614.7,568.89,581.19,3681.3,1267,680.74,626.33,598.49,6980.7,1693.4,740.14,690.8,648.7,1
1266.4,669.84,513.42,507.9,445.77,3995.8,1232.1,524.24,418.69,317.42,1748.4,869.31,465.69,323.36,233.08,3214.4,1303.5,591.01,463.05,375.4,855.79,559.16,417.33,331.17,286.94,2517.3,993.84,416.89,234.57,174.24,2193.8,881.79,364.88,212.82,168.22,5539.9,2149.6,779.28,465.38,444.27,1950.2,672.87,291.87,200.46,168.95,2207.9,847.37,365.45,221.93,171.6,2978,899.82,374.55,217.35,167.37,1933.4,673.62,322.96,235.62,195.57,964.94,577.64,295.71,197.98,145.55,4097.7,1501.9,589.03,368.91,319.63,1570.7,795.12,374.38,240.33,193.18,3722.6,1104.2,407.93,241.87,198.9,3201.9,1389.1,579.21,372.54,329.19,1849.1,697.97,341.09,207.87,169.14,1252.3,691.44,337.33,188.89,123.26,2333.3,864.97,415.26,215.29,160.54,2896.9,1053,407.42,307.89,288.16,1584.4,669.24,346.26,268.32,217.19,2956.5,893.35,389.61,236.68,170.23,4146.6,1269.7,474.54,335.35,247.27,4140.3,1118.1,432.07,245.34,195.56,1463.6,695.94,331.68,227.36,181,4007.7,979.86,333.87,226.73,175.74,1197.9,548.56,314.52,189.87,129.92,2049.7,1002.9,383.49,240.61,187.39,4686.5,1184.2,402.79,269.31,231.75,3276.4,1293.9,485.85,294.76,239.17,5312.4,1472.5,534.39,318.51,264.93,1
1528.9,737.28,612.33,614.56,554.75,4290.5,1307.6,558.17,466.86,417.37,1981.6,905.69,486.29,379.21,351.61,4371.6,1488.7,602.96,401.21,368.33,885.4,510.38,385.8,319.78,294.02,2664.4,966.52,422.11,286.47,214.67,2985.7,971.7,379.78,248.7,211.35,6144.2,2307.8,905.6,626.22,607.32,2350.1,645.08,298.48,216.18,182.05,3031.5,940.14,366.32,247.11,203.9,3277.8,904.69,379.91,246.75,212.32,2386,700.82,360.77,267.08,234.92,1036.1,530.37,307.6,209.44,175.62,4544.4,1631.1,662.23,432.44,393.28,1895.5,849.11,423.57,294.71,241.23,4007.3,1105.5,410.07,285.87,249.53,3973.9,1572.1,639.04,444.77,430.08,1970.1,678.08,348.45,263.95,247.91,1268.1,608.89,313.9,203.3,141.38,2430.6,839.77,393.64,254.93,223.06,3942.6,1259.9,457.01,327.89,321.68,2110.1,671.89,349.35,285.9,262.47,3143.6,900.41,377.82,254.22,210.12,4388.1,1321.1,512.6,368.35,294.74,4544.5,1101.3,428.52,285.86,261.06,1587.8,642.24,388.02,334.12,313.04,4738.7,1008.2,363.01,273.69,249.9,1331,552.99,281.97,195.05,146.29,2541.7,1048.2,405.76,261.01,215.82,6036.3,1337.4,454.19,327.88,305,3585,1368.5,505.75,327.11,289.45,5880.2,1501.5,588.4,411,364.09,1
1062.5,925.84,1025.3,1240.3,917.13,2189.8,985.48,870.41,900.57,806.89,948.56,789.08,776.42,813.47,596.26,1723,903.25,644.49,575.47,465.78,700.5,560.64,567.49,435.41,385.62,1329.4,643.05,393.41,354.01,210.57,1060.7,649.51,338.06,264.19,190.31,2711.5,1316.9,779.31,652.05,655.8,1106.2,596.59,330.63,258.97,204.4,1091.6,567.46,308.5,212.62,146.5,1607.3,621.37,308.18,211.24,159.74,1077.5,547.11,311.02,226.45,180.46,601.07,502.2,271.82,179.61,125.04,2040,807.63,408.95,299.19,238.82,755.31,532.46,297.53,206.33,144.26,2015.4,637.98,333.24,235.39,183.52,1269.2,734.59,386.01,323.13,262.63,1102.2,543.26,307.62,244.46,198.98,828.85,585.61,326.32,256.17,139.24,1216.5,606.3,336.63,242.98,167.27,1276.2,540.66,300.53,233.89,198.4,959.08,519.92,281.46,198.34,151.1,1596,595.38,340.59,268.99,172.73,2165.4,688.45,427.12,367.23,225.9,2178.9,686.57,324.82,240.8,188.75,964.67,652.07,296.33,216.04,144.62,2164.4,719.82,326.34,231.44,186.79,650.95,428.47,275.7,198.16,117.09,984.9,675.86,328.22,231.68,157.31,2460.6,784.06,367.12,267.87,224.56,1646.4,765.04,372.45,262.02,194.9,2965.8,886.68,435.22,308.24,241.11,1
1102.7,954.55,1095,1299.8,908.72,2497,1135.4,887.77,853.28,737.68,1372.3,923.14,799.82,719.53,548.5,2475.5,1081.5,601.93,464.96,384.91,754.42,605.98,565.71,426.07,385.62,1736.8,910.22,444.87,325.44,213.05,1644.7,821.38,411.6,270.27,190.41,3944.4,1804.2,870.73,699.32,642.57,1238.1,661.12,355.19,254.81,217.85,1664.5,781.18,390.49,255.84,170.99,1773.8,813.45,394.5,277.42,199.78,1248.5,652.01,335.6,244.62,199.42,712.77,664.07,309.71,199.25,143.53,2788.9,1276.6,509.61,330.52,268.26,1399,778.27,326.1,211.3,150,2266.5,875.25,420.02,316.13,239.07,2499.7,1181.6,518.15,349.34,297.64,1207.8,691.31,334.01,240.07,167.48,948.11,745.69,339.72,236.16,135.06,1527.4,779.21,384.52,263.47,193.58,2247.2,846.23,379.44,261,218.26,1155.5,618.13,319.3,231.23,169.36,1830.4,766.4,390.57,306.53,220.93,2567.5,967.68,484.36,410.85,285.75,2410.5,872.14,433.24,336.18,275.5,1137.5,709.08,318.4,200.49,143.88,2311.5,811.81,401.39,340.42,283.81,886.2,585.37,322.36,225.28,131.31,1592,935.85,410.62,236.45,154.78,2945.3,981.52,458.55,391.45,333.17,2257.1,1126.6,460.97,271.83,209.23,3262.7,1212.4,527.63,388.71,336.39,1
