@relation dominance

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
7.2435,6.857,6.7771,7.0312,6.9592,8.2798,7.7687,7.7438,8.0141,7.9436,7.8692,7.3314,7.2455,7.4786,7.4204,7.5325,7.0817,6.9729,7.2281,7.1453,7.7615,6.801,6.7738,7.0279,6.9704,8.6201,8.1456,8.1616,8.4566,8.3997,7.5438,6.8773,6.7236,6.9698,6.913,7.6691,6.8222,6.6638,6.7968,6.7195,7.2247,6.4611,6.0168,5.9424,5.8224,8.1185,7.1236,6.6976,6.8158,6.8011,7.4395,6.7288,6.3933,6.5064,6.4299,6.8188,6.6257,6.3639,6.4184,6.3462,7.1601,7.0402,6.8126,7.0456,6.9549,6.8748,6.6483,6.4515,6.6622,6.5712,7.7138,7.4037,7.3657,7.669,7.582,7.4765,6.8965,6.5386,6.7421,6.6975,8.289,7.2217,7.0429,7.3077,7.254,7.8805,7.1912,7.1486,7.439,7.3818,7.2296,6.6237,6.0635,5.7271,5.5383,7.7671,7.4574,7.4814,7.7798,7.7113,6.7257,6.2808,5.8918,6.0419,5.8873,6.5465,6.4534,6.2943,6.5538,6.5041,8.2904,7.2815,7.1792,7.4531,7.3867,7.4533,7.0522,6.9566,7.2082,7.1513,6.9346,6.7796,6.5457,6.7199,6.647,8.0175,7.5628,7.6616,7.921,7.8679,7.1453,6.5072,6.0722,6.0514,6.0017,6.9915,6.5336,6.3333,6.4878,6.4088,7.1544,6.8766,6.5596,6.7861,6.7006,7.0673,6.6043,6.0551,5.9753,5.845,7.3726,6.8404,6.4416,6.6133,6.5438,7.7254,7.1347,6.9896,7.234,7.1811,1
7.2933,6.7828,6.2018,6.2588,6.2039,8.2933,7.7193,7.206,7.2531,7.2202,7.8028,7.2933,6.7776,6.7448,6.6782,7.6331,7.1338,6.5479,6.5308,6.4593,7.4014,6.5969,6.1228,6.2048,6.2077,8.7626,8.145,7.6191,7.6969,7.6792,7.254,6.795,6.2009,6.1998,6.1688,7.2705,6.4995,6.1392,5.9189,5.9693,7.0043,6.5991,5.8368,5.4737,5.3004,7.805,6.9917,6.382,6.2497,6.2021,7.1135,6.7094,5.9991,5.8422,5.7345,6.8504,6.6956,5.993,5.7338,5.614,7.3792,7.0809,6.3655,6.2684,6.2619,7.1555,6.7318,6.0804,5.921,5.9028,7.9129,7.3636,6.8065,6.8571,6.8571,7.3796,6.881,6.2393,6.074,6.0304,7.9069,6.9623,6.4568,6.5436,6.5228,7.6417,7.047,6.5196,6.6285,6.6284,7.0013,6.6826,6.1676,5.4745,5.1355,7.9522,7.3949,6.9011,6.9609,6.9729,6.4391,6.2602,5.6238,5.4329,5.361,6.6631,6.3544,5.7845,5.7902,5.767,7.9056,7.153,6.5917,6.6777,6.6421,7.561,6.9943,6.4754,6.4519,6.439,7.1436,6.8455,6.184,6.0222,5.9611,8.1719,7.4949,7.0277,7.1316,7.1285,6.8638,6.6059,5.8906,5.5931,5.5467,7.0509,6.6699,6.0002,5.8607,5.7755,7.2232,6.9334,6.1773,6.0535,6.0094,6.9367,6.6808,5.9748,5.7196,5.6518,7.4196,6.8742,6.1514,5.9751,5.942,7.739,7.1079,6.5335,6.5167,6.4985,1
7.3881,6.9471,6.7925,7.0302,7.0087,8.4676,7.8383,7.8081,7.9957,7.9982,8.055,7.3949,7.2935,7.4535,7.4602,7.6926,7.1537,7.0356,7.198,7.1961,7.9694,6.9041,6.7846,7.0111,7.0103,8.7754,8.2652,8.2252,8.4546,8.4592,7.7308,6.9427,6.7796,6.9635,6.9649,7.9135,6.8337,6.6045,6.7738,6.7076,7.4487,6.5766,5.9539,5.9863,5.8591,8.3539,7.2206,6.7516,6.9183,6.8299,7.6472,6.832,6.3707,6.4561,6.4569,6.9778,6.6213,6.2731,6.2788,6.2515,7.3415,7.1313,6.8528,7.0078,7.0257,7.1025,6.7418,6.4861,6.6349,6.6312,7.9112,7.4594,7.4258,7.6388,7.6403,7.6582,6.9855,6.6184,6.7661,6.7436,8.5395,7.337,7.0689,7.2758,7.2722,8.0586,7.2719,7.1835,7.4044,7.4157,7.421,6.6536,6.0305,5.7933,5.5807,7.9601,7.5352,7.5224,7.7639,7.7729,6.8759,6.3211,5.9723,6.062,6.0301,6.6803,6.4675,6.3235,6.4957,6.5283,8.4978,7.444,7.2205,7.4003,7.4152,7.6029,7.129,7.0221,7.2103,7.2105,7.0947,6.8228,6.5508,6.7054,6.6924,8.167,7.6569,7.6699,7.9102,7.9179,7.3603,6.5963,6.0227,6.0064,5.9981,7.2076,6.6225,6.3367,6.5191,6.4748,7.3324,6.9989,6.5626,6.748,6.7396,7.255,6.6446,6.0806,5.9452,5.8753,7.6524,6.9232,6.45,6.661,6.6049,7.9299,7.1983,7.0265,7.246,7.2316,1
7.3098,6.7858,6.4282,6.5873,6.559,8.2814,7.669,7.4097,7.5499,7.5171,7.844,7.2239,6.8892,7.034,6.978,7.5604,7.0165,6.6825,6.7832,6.7188,7.6299,6.7126,6.3952,6.5183,6.5117,8.6407,8.0327,7.8274,8.0248,7.9981,7.3967,6.8609,6.3893,6.4916,6.4591,7.5994,6.5861,6.1389,5.9777,6.0178,7.232,6.5691,5.8317,5.6116,5.4617,8.1014,7.1023,6.4284,6.5186,6.4114,7.315,6.7065,6.0798,6.0394,5.9644,6.8653,6.6008,6.0655,5.8797,5.7816,7.2151,6.9705,6.4496,6.6284,6.5626,6.9889,6.6087,6.1358,6.2373,6.1924,7.7723,7.2471,7.02,7.208,7.1796,7.4965,6.8796,6.3339,6.3958,6.2929,8.2081,7.1627,6.7171,6.7752,6.7698,7.7908,7.0985,6.7966,6.9525,6.9348,7.2423,6.6499,6.0504,5.4481,5.2187,7.773,7.3268,7.1123,7.329,7.3057,6.5798,6.222,5.6476,5.523,5.4774,6.4556,6.3062,5.8961,6.0743,6.0442,8.1719,7.2211,6.8455,6.9205,6.9095,7.4899,6.9244,6.619,6.8045,6.7541,6.9744,6.699,6.2327,6.2781,6.2416,8.015,7.4015,7.277,7.4817,7.453,7.136,6.5035,5.8454,5.6407,5.5886,7.0331,6.5891,6.0626,6.0971,6.0276,7.2301,6.8925,6.2799,6.3292,6.2752,7.0804,6.6455,5.9368,5.7326,5.6635,7.4225,6.7767,6.1523,6.2441,6.1802,7.7688,6.9869,6.6401,6.8445,6.7896,1
7.3976,6.7288,6.2036,6.148,5.9823,8.3816,7.6328,7.2031,7.146,6.9653,7.9036,7.214,6.7339,6.6496,6.4553,7.6865,7.0264,6.5502,6.4239,6.2387,7.6785,6.5386,6.1262,6.2016,6.0032,8.9041,8.0439,7.609,7.5479,7.3872,7.4644,6.6816,6.1635,6.1483,5.9456,7.6927,6.5316,6.1546,6.161,6.0554,7.3416,6.4899,5.8427,5.5263,5.1954,8.2117,7.0416,6.3805,6.2383,6.0173,7.3707,6.5811,5.9324,5.7989,5.6009,6.8812,6.5828,6.0819,5.8058,5.6383,7.336,6.9036,6.299,6.1533,6.0086,7.1311,6.573,6.005,5.8179,5.6553,7.945,7.2366,6.7962,6.7322,6.5889,7.6486,6.8925,6.2663,6.0252,5.7722,8.2361,7.0168,6.4865,6.5157,6.3623,7.8327,6.9704,6.5359,6.512,6.3824,7.2628,6.6463,6.0639,5.4712,5.1384,7.9784,7.2903,6.8671,6.8172,6.6947,6.6912,6.136,5.5754,5.3455,5.1671,6.6451,6.2078,5.7704,5.6859,5.6833,8.224,7.1092,6.6629,6.6706,6.4761,7.7335,6.9949,6.4496,6.3424,6.1603,7.1878,6.7334,6.1948,5.9922,5.7903,8.2853,7.4215,7.038,6.9794,6.8298,7.1142,6.6078,5.8493,5.6481,5.4957,7.2854,6.52,5.9805,5.7634,5.519,7.2103,6.8815,6.1624,5.9702,5.8066,7.1192,6.6219,6.0978,5.8253,5.7267,7.5988,6.7546,6.1026,5.9242,5.731,7.9741,7.0175,6.513,6.4137,6.2424,1
7.1913,6.8188,6.4478,6.5972,6.533,8.3013,7.6676,7.5118,7.5823,7.5092,7.8365,7.2603,7.0156,7.0768,6.969,7.571,7.0647,6.7942,6.8452,6.7312,7.7342,6.7042,6.4768,6.5671,6.5394,8.5496,8.0759,7.9333,8.0316,7.9619,7.5299,6.8961,6.4595,6.5581,6.4831,7.6459,6.6571,6.3754,6.5932,6.3718,7.2036,6.6247,5.93,5.758,5.5799,8.0887,7.1534,6.5279,6.5253,6.4452,7.42,6.8028,6.2182,6.1386,6.0181,6.9306,6.8125,6.2755,6.1556,6.1086,7.2163,7.0079,6.5911,6.6358,6.5437,6.9819,6.6562,6.2448,6.2613,6.1723,7.7865,7.267,7.1187,7.2261,7.1558,7.4247,6.937,6.3755,6.3945,6.2852,8.3014,7.1627,6.8066,6.8808,6.8044,7.8639,7.1281,6.9035,6.9838,6.917,7.2217,6.6802,6.0496,5.606,5.347,7.813,7.3398,7.204,7.3583,7.2759,6.7153,6.331,5.7247,5.6336,5.5414,6.5585,6.3865,6.0117,6.1033,6.0509,8.2839,7.2266,6.9444,7.0215,6.9651,7.402,6.9925,6.7413,6.804,6.7301,6.9775,6.8228,6.4071,6.3762,6.2614,7.9669,7.4654,7.3608,7.4824,7.4296,7.1738,6.6111,5.9375,5.819,5.7059,7.0124,6.7141,6.1693,6.164,6.0442,7.2138,6.9704,6.3822,6.3844,6.269,7.1391,6.7165,6.0643,5.8496,5.846,7.4274,6.8995,6.2942,6.2779,6.182,7.694,7.0719,6.7602,6.8525,6.7864,1
7.3378,6.7389,6.1152,6.0748,5.8929,8.3647,7.6273,7.1652,7.0813,6.8859,7.9638,7.1906,6.7153,6.5675,6.3584,7.5873,7.0158,6.547,6.3733,6.1681,7.8955,6.5649,6.0425,5.9843,5.8692,8.7251,8.0119,7.533,7.5087,7.3125,7.6146,6.7197,6.1305,5.9696,5.8259,7.9025,6.6686,6.2402,6.082,6.1155,7.4614,6.5892,5.8052,5.4127,5.2951,8.3251,7.1371,6.3316,6.1067,5.9141,7.5591,6.6956,5.8895,5.6749,5.4516,6.9352,6.6761,6.1931,6.0376,5.9427,7.2416,6.9431,6.2536,6.1533,5.9166,7.0797,6.6163,5.9845,5.8504,5.631,7.8153,7.2394,6.7344,6.7,6.5158,7.6071,6.9118,6.1447,5.9605,5.7098,8.4664,7.11,6.392,6.3336,6.1896,7.9708,6.9749,6.427,6.4053,6.2664,7.4324,6.6699,6.0712,5.4647,5.0472,7.8645,7.2722,6.787,6.7923,6.6081,6.7523,6.2072,5.5686,5.2466,5.126,6.5417,6.2356,5.6879,5.6121,5.5452,8.4013,7.1516,6.5707,6.4382,6.3082,7.5528,6.9092,6.3969,6.2911,6.0731,7.0257,6.7314,6.1654,5.9307,5.682,8.1123,7.3759,6.9621,6.9423,6.7534,7.3338,6.5511,5.8099,5.4817,5.3303,7.1775,6.6505,5.9639,5.6747,5.4776,7.282,6.9504,6.1383,5.9448,5.7157,7.262,6.6249,5.9932,5.7401,5.7231,7.5982,6.882,6.065,5.8601,5.6624,7.8712,7.0537,6.4434,6.3577,6.1723,1
7.3522,6.7373,6.1722,6.0465,5.9363,8.2145,7.5957,7.17,7.0741,6.9057,7.8075,7.2042,6.7203,6.5549,6.383,7.5328,7.0387,6.5403,6.406,6.1697,7.7439,6.571,6.0584,5.9952,5.9205,8.6686,7.9797,7.5526,7.4901,7.3426,7.475,6.7271,6.1229,6.0122,5.889,7.7499,6.5666,6.0487,5.9418,5.8684,7.3285,6.5568,5.8387,5.4317,5.1847,8.2122,7.0743,6.3554,6.0822,5.9126,7.4203,6.7644,5.9886,5.6545,5.4664,6.8883,6.6714,6.0009,5.7582,5.5645,7.2592,7.0163,6.3129,6.1148,5.9336,7.0605,6.6594,6.0135,5.791,5.6094,7.7493,7.2056,6.7638,6.6618,6.544,7.6018,6.9151,6.1978,5.9298,5.7357,8.288,7.0982,6.4513,6.3698,6.2221,7.8214,7.0269,6.5125,6.3889,6.3148,7.3386,6.6791,6.0253,5.4869,5.0543,7.7818,7.2607,6.8456,6.7704,6.6641,6.6388,6.3267,5.5673,5.2792,5.0792,6.5445,6.273,5.7177,5.5671,5.4256,8.2684,7.1546,6.6022,6.5363,6.3549,7.5165,6.8786,6.4403,6.2572,6.1073,6.9674,6.7588,6.1569,5.9079,5.6923,8.0582,7.3521,6.964,6.9348,6.7858,7.1882,6.5211,5.8418,5.5407,5.3261,7.1846,6.6398,5.9517,5.7055,5.4928,7.1735,6.952,6.1342,5.9526,5.7381,7.2155,6.6378,6.0288,5.7478,5.7262,7.5515,6.8637,6.0642,5.874,5.6326,7.8733,7.0125,6.4672,6.3246,6.1594,1
7.112,6.7665,6.1864,6.2175,6.1082,7.9886,7.4972,7.167,7.2361,7.1036,7.5127,7.1388,6.7226,6.7348,6.5814,7.375,6.9659,6.5019,6.5063,6.35,7.1479,6.4653,6.1567,6.225,6.1454,8.5559,7.8618,7.5534,7.6723,7.5485,6.902,6.7121,6.204,6.1645,6.0739,7.2061,6.518,6.2968,6.4984,6.275,7.0255,6.6044,5.9099,5.5785,5.3863,7.803,6.9879,6.3707,6.2848,6.1535,7.029,6.8925,6.0951,5.8369,5.6711,6.8971,6.8914,6.2759,6.0604,5.9765,7.2088,7.161,6.4005,6.2613,6.1263,7.0164,6.7722,6.0684,5.9006,5.7802,7.6481,7.1144,6.7756,6.8481,6.7402,7.3441,6.9043,6.238,6.0976,5.9148,7.6778,6.9931,6.521,6.5267,6.4205,7.3251,6.9392,6.5415,6.5942,6.5092,7.0201,6.7544,6.0315,5.5288,5.2203,7.6939,7.1572,6.8277,6.9482,6.8488,6.4113,6.3834,5.6339,5.3736,5.2906,6.4601,6.3533,5.7723,5.7445,5.6523,7.6347,7.0673,6.6787,6.6464,6.57,7.4423,6.861,6.4318,6.4478,6.3102,6.9518,6.7403,6.1422,6.0552,5.8654,7.9236,7.1748,6.9622,7.1059,6.989,6.795,6.616,5.8881,5.5506,5.4001,6.9788,6.6097,6.0043,5.88,5.6522,7.026,7.0079,6.1927,6.0595,5.9093,6.9462,6.7945,5.9907,5.7256,5.6924,7.3052,6.8924,6.1342,5.9721,5.8571,7.6476,6.9281,6.4594,6.4906,6.3945,1
7.4303,6.7971,6.5073,6.6209,6.4676,8.5188,7.686,7.5095,7.5976,7.4499,8.0638,7.2789,7.0097,7.0827,6.9222,7.7537,7.0935,6.7911,6.8162,6.6543,7.9337,6.7024,6.5228,6.5915,6.4922,8.8506,8.1062,7.9516,8.0423,7.8982,7.7027,6.8353,6.4865,6.5349,6.4283,7.9099,6.8548,6.6275,6.6257,6.5643,7.4629,6.5606,5.8976,5.6995,5.4903,8.354,7.1307,6.5364,6.4685,6.3319,7.5838,6.7887,6.2032,6.0889,5.9869,7.0579,6.7235,6.2486,6.082,5.9934,7.4504,7.0603,6.6041,6.6123,6.467,7.1612,6.7025,6.2508,6.1993,6.0902,8.0035,7.3116,7.1332,7.2251,7.0927,7.6949,6.901,6.3794,6.3594,6.2071,8.4747,7.17,6.831,6.8601,6.7467,8.0006,7.086,6.8996,6.9985,6.87,7.4889,6.6939,6.0956,5.5223,5.2328,7.9856,7.3372,7.2532,7.3495,7.219,6.852,6.2639,5.746,5.6789,5.5105,6.6673,6.3398,6.0823,6.0968,6.0459,8.4414,7.2826,6.9701,7.0291,6.9012,7.6854,7.0071,6.7508,6.7913,6.6451,7.1706,6.8053,6.3438,6.3459,6.1587,8.2109,7.4884,7.3847,7.4873,7.3531,7.3815,6.6404,5.9706,5.7894,5.6307,7.2878,6.6226,6.176,6.1124,5.9153,7.4059,7.0131,6.4006,6.3576,6.2106,7.2284,6.7199,6.0346,5.8554,5.7688,7.622,6.9222,6.2968,6.2069,6.0719,7.98,7.1019,6.7894,6.813,6.6758,-1
7.0018,6.5796,6.2116,6.2527,6.1584,8.0078,7.4358,7.1844,7.2222,7.1639,7.6091,7.0631,6.7351,6.6897,6.6347,7.2959,6.8564,6.5196,6.4746,6.3936,7.4183,6.4048,6.1849,6.3008,6.199,8.3033,7.8146,7.6057,7.6711,7.5953,7.1813,6.6103,6.2166,6.2316,6.1257,7.4415,6.5037,6.37,6.1406,6.2496,7.0342,6.3772,5.7848,5.5588,5.3191,7.8064,6.8009,6.396,6.3605,6.2174,7.0625,6.4912,5.9654,5.8634,5.7021,6.7206,6.5489,6.0006,5.7767,5.6764,6.9973,6.8475,6.3514,6.2877,6.1957,6.7754,6.5193,6.039,5.9214,5.8389,7.4893,7.0774,6.8367,6.8266,6.7971,7.1529,6.6279,6.1619,6.1297,5.9811,7.9223,6.8548,6.5284,6.6011,6.5012,7.4707,6.8537,6.5546,6.6399,6.5701,6.9994,6.5019,6.0262,5.5227,5.2317,7.5008,7.1054,6.9075,6.9431,6.9038,6.3575,6.0763,5.603,5.4001,5.2999,6.2222,6.1448,5.7901,5.7792,5.7405,7.9322,6.9825,6.6101,6.7284,6.6269,7.1799,6.778,6.4666,6.4515,6.3712,6.7928,6.6288,6.1028,6.0063,5.8985,7.675,7.1819,7.0516,7.1257,7.0642,6.9302,6.4458,5.8311,5.6339,5.5172,6.8826,6.4742,5.9159,5.8196,5.7273,6.9385,6.8033,6.1402,6.0295,5.9405,6.8647,6.5559,5.9563,5.7624,5.7064,7.1515,6.7214,6.0977,6.012,5.897,7.4106,6.8671,6.528,6.5275,6.4537,-1
7.581,6.8361,6.1608,5.9868,5.8916,8.6229,7.7317,7.2191,6.9719,6.8377,8.1925,7.3182,6.776,6.4995,6.3246,7.9051,7.1191,6.6065,6.3112,6.1313,7.9512,6.6942,6.0623,5.9448,5.8674,9.0626,8.1675,7.5996,7.3737,7.2717,7.7233,6.8611,6.159,5.9109,5.787,7.962,6.7252,6.2537,6.2612,6.1154,7.5386,6.6864,5.856,5.4239,5.2924,8.4642,7.2105,6.3793,6.0526,5.9128,7.6597,6.8325,6.017,5.7089,5.4565,7.1663,6.8444,6.2485,6.013,5.9781,7.5969,7.0941,6.3233,6.0644,5.8764,7.2961,6.8004,6.056,5.7958,5.62,8.1568,7.3452,6.8255,6.5704,6.4672,7.8569,6.9759,6.2148,5.8696,5.6804,8.5228,7.196,6.4965,6.3137,6.1803,8.1113,7.106,6.5039,6.3364,6.2271,7.5495,6.732,6.0861,5.4637,5.0566,8.2075,7.3753,6.8511,6.6524,6.5645,6.8051,6.326,5.6216,5.2984,5.1346,6.8648,6.3694,5.6719,5.5338,5.4504,8.4863,7.2594,6.6343,6.4283,6.328,7.8798,7.0747,6.4556,6.2035,6.0469,7.3528,6.8811,6.1964,5.8534,5.6657,8.4443,7.5165,7.0052,6.8189,6.7227,7.4122,6.7285,5.8886,5.5586,5.4004,7.4626,6.7452,6.0298,5.6262,5.4427,7.4834,6.9922,6.1746,5.8827,5.7002,7.4039,6.775,6.064,5.8184,5.7552,7.7422,6.9114,6.1412,5.7897,5.6537,8.1239,7.1949,6.5175,6.2477,6.1443,-1
7.1543,6.7822,6.4404,6.6143,6.511,8.1668,7.5204,7.3984,7.5629,7.4998,7.7568,7.119,6.9312,7.0336,6.9675,7.4324,6.9581,6.6717,6.7934,6.7172,7.6086,6.6021,6.4205,6.5656,6.5172,8.516,7.9722,7.8392,8.0277,7.9613,7.3583,6.7038,6.4057,6.534,6.4703,7.6387,6.5887,6.3866,6.5585,6.3268,7.2847,6.4969,5.8995,5.6521,5.5848,8.1078,7.0131,6.5043,6.5392,6.4349,7.3938,6.6495,6.115,6.0733,5.9826,6.8194,6.7011,6.2804,6.1172,6.0878,7.0422,6.9226,6.5406,6.5762,6.5351,6.816,6.5838,6.1982,6.2028,6.1638,7.5737,7.1367,7.04,7.1972,7.1439,7.455,6.9018,6.4073,6.4196,6.2824,8.2014,7.0142,6.7184,6.8401,6.8063,7.764,6.9234,6.8031,6.9705,6.9263,7.2541,6.5906,6.1364,5.563,5.2954,7.5938,7.2109,7.1238,7.3402,7.265,6.6548,6.2744,5.6727,5.5859,5.5015,6.3308,6.2684,5.924,6.034,6.0167,8.1461,7.1259,6.8592,6.9892,6.9327,7.3732,6.8503,6.6579,6.7935,6.7109,6.8988,6.7072,6.2995,6.3333,6.2295,7.8576,7.3527,7.2701,7.4751,7.4048,7.1204,6.5324,5.9657,5.7394,5.651,7.0042,6.5891,6.0804,6.1498,6.0318,7.0879,6.902,6.3598,6.338,6.2797,7.0517,6.6351,6.01,5.7741,5.7215,7.3129,6.8186,6.2864,6.2591,6.1801,7.6694,6.9387,6.691,6.8353,6.7754,1
7.32,6.7691,6.262,6.2767,6.148,8.2325,7.6157,7.2417,7.2634,7.1733,7.7803,7.22,6.778,6.7307,6.6504,7.5207,7.0591,6.5678,6.5116,6.4133,7.656,6.6162,6.1636,6.3,6.1734,8.7461,8.0211,7.6752,7.7151,7.6334,7.4058,6.7662,6.1899,6.2257,6.13,7.7105,6.695,6.2403,6.3995,6.1564,7.3607,6.5991,5.8375,5.5655,5.3208,8.2036,7.1335,6.3997,6.3011,6.1203,7.3578,6.7112,5.977,5.8393,5.7085,6.8364,6.727,6.2075,6.0669,5.9936,7.2635,6.9753,6.319,6.3186,6.2173,7.0858,6.6503,6.0375,5.984,5.8717,7.7958,7.2276,6.8564,6.9061,6.8167,7.602,6.9628,6.2121,6.1678,5.9713,8.2484,7.1119,6.5281,6.5498,6.471,7.7625,7.0084,6.6119,6.6766,6.5932,7.3164,6.7362,6.0279,5.4486,5.0905,7.8363,7.2785,6.9549,7.0079,6.9341,6.6703,6.2667,5.5866,5.4281,5.2311,6.5086,6.3027,5.7205,5.7972,5.712,8.1734,7.2166,6.6465,6.6773,6.5932,7.6251,6.9993,6.517,6.5081,6.3954,7.0259,6.8076,6.1882,6.0307,5.9471,8.1254,7.3918,7.099,7.1642,7.079,7.1649,6.6296,5.827,5.5839,5.3774,7.1689,6.6941,5.9748,5.844,5.7338,7.2085,6.9553,6.1892,6.0824,5.9652,7.1589,6.7414,6.0365,5.7698,5.6707,7.561,6.8991,6.1545,6.0152,5.8807,7.9052,7.0475,6.5716,6.5434,6.4598,1
