@relation dominance 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
1987.9,1256.4,1063.4,1342.9,1327.3,5700.4,3061.7,2873.7,3519.8,3541.4,3741,1946.9,1721.4,2053.7,2064.5,2650.1,1547.1,1334,1579.8,1579.1,3542.4,1198.8,1064.9,1321.6,1328.1,7950.7,4735.8,4406.9,5610,5602.9,2764.3,1275.4,1035.3,1255,1265.3,3357.2,1145.2,872.03,1049.1,967.12,2109.3,924.2,458.75,462.1,415.88,5246.6,1744.7,996.35,1183,1110,2530.8,1166,691.97,762.43,757.98,1283,955.14,629.48,626.99,619.84,1842.4,1522.3,1110.6,1319.2,1334.5,1443.6,1027.5,765.87,896.52,899.09,3245.8,2078.1,1972.6,2467,2480.3,2632,1345.1,879.08,1044.5,1012.4,6222,1877.2,1410.9,1706.1,1731.1,3829.8,1708.3,1578,1960.9,1995.5,2086.4,997.01,492.8,381.16,310.08,3426.9,2232.4,2199.4,2797.1,2820.3,1176.3,697.24,463.68,501.98,490.92,943.12,779.28,660.38,793.64,812.92,5993.2,2029.3,1637.7,1959.8,1983.4,2522.3,1490.5,1312,1608.7,1604.9,1426.4,1131.8,828.17,960.06,963.54,4330.3,2584.1,2548.2,3258.8,3266,1907.4,935.86,498.53,478.43,477.66,1682,935.46,666.19,791.06,772.1,1848,1410.3,861.48,1006.9,1011.1,1743.8,994.2,522.39,441.22,421.99,2507.8,1296.6,761.92,909.38,882.23,3422.2,1639.3,1329.2,1658.7,1645,1
1727.3,1092,734.77,858.91,821.48,4721.8,2514.8,1935.6,2266.2,2163.7,3085,1650.6,1181,1339.4,1259.8,2292.4,1341.3,945.43,1049.4,975.68,2517.4,1000.8,705.38,793.48,783.67,6621.1,3697,2968.6,3636.7,3473.2,2002.8,1243.4,705.34,773.82,753.77,2465.6,909.17,552.16,470.69,475.64,1640.7,904.3,404.4,327.09,285.13,3989.4,1550.1,732.41,796.27,720.77,1873.1,1114.9,510.68,492.9,456.51,1144.2,936.15,502.68,422.36,388.64,1599.7,1360.9,758.12,885.99,830.85,1293.8,943.88,547.62,611.54,574.69,2839.4,1666.4,1311.4,1606.5,1532.3,2134.5,1220.8,659.62,704.89,641.82,4544,1601.1,972.86,1035.6,1026.3,2952.3,1462,1050.1,1236.6,1204.7,1642.2,982.46,504.91,284.64,222.17,2861.4,1815.4,1447.3,1802.9,1733.8,875.02,655.68,332.95,300.58,283.27,762.85,673.34,430.36,514.25,495.1,4391.7,1654.6,1122.8,1199.7,1173.7,2119.1,1240.2,886.98,1068.9,1001.7,1262.8,1024.3,609.4,641.62,603.77,3583.5,1985.6,1697.3,2105.9,2015.5,1505.7,849.99,409.23,334.58,315.1,1366.1,932.21,508.93,529.98,492.12,1616.6,1271.2,631.85,668.66,627.17,1413,982.18,453.79,365.24,343.81,2021.9,1145.2,558.28,619.69,570.67,2826.7,1314.4,903.24,1109.8,1045.8,1
2010.1,1049.2,582.19,552.05,470.85,5245.3,2498.4,1578.3,1492.1,1250.8,3262.6,1642.9,998.1,910.07,756.1,2614.5,1360.9,832.65,730.44,603.5,2675.7,858.09,542.98,572.17,482.79,8910.6,3837.5,2397.7,2233.7,1890,2152.1,1098.9,571.46,538.88,453.66,2762.5,854.44,566.4,555.86,511.42,1894.1,861.18,408.77,295.92,218.81,4657.4,1526.6,704.13,609.72,490.03,1936.3,962.96,447.2,388.94,319.35,1159.8,913.65,515.73,384.05,331.89,1894.7,1233.6,638.62,571.56,475.73,1532.5,891.82,479.35,403.31,335.98,3459.7,1676.4,1060.9,1002.8,851.84,2601.8,1257.5,614.4,483.69,380.62,4738.4,1400.2,766.67,792.21,686.22,3076.4,1310.7,799.35,804.67,698.44,1769.9,973.49,508.25,280.55,202.92,3651.4,1768.4,1116.3,1086.7,945.5,948.64,604.68,314.69,246.67,207.6,940.92,642.4,381.16,352.72,341.99,4548.4,1519.9,927.51,906.11,771.83,2746.1,1339.1,752.15,671.19,558.62,1615.7,1077.4,573.27,474.61,381.46,4813.1,2016.1,1332.5,1266.1,1086.6,1496.1,940.04,412.8,339.63,284.51,1802.2,867.17,464.42,372.58,294.04,1658.9,1224.2,555.08,467.93,393.38,1533.2,959.24,525.33,401.63,367.72,2431.8,1103.4,524.06,441.48,358.65,3550.7,1385.5,789.62,715.09,599.2,1
1601.4,1195.3,766.42,860.68,813.09,4817.3,2584.4,2140,2328.8,2166.2,3109.8,1730.2,1316.2,1388,1270,2325.7,1432.7,1060.8,1098.3,1002.2,2794.8,1021.7,783.28,851.5,814.7,6390.6,3912.9,3238,3607.8,3403.6,2225.1,1302.8,783.58,825.66,772,2613.3,996.91,692.6,853.5,694.9,1680.2,1036.5,440.78,368.01,314.1,3993.4,1728.5,804.14,806.51,748.31,2040.3,1291.7,587.48,536.92,484.26,1193.4,1138.5,631.76,556.27,529.5,1614.8,1484.7,856.91,882.93,815.36,1257.7,999.11,606.93,611.76,565.11,2825.2,1725.2,1448.3,1606.2,1508.8,2053,1424.2,697.58,705.11,635.08,4897.4,1647.8,1069.7,1128.8,1065.6,3135.4,1532.7,1164.7,1278.5,1199.1,1693.4,1123.6,508.78,323.1,247.86,2899.2,1850.5,1588,1818.4,1695.6,966.4,774.25,363.58,335.25,302.96,843.67,776.45,485.62,523.94,495.86,4784.5,1732,1254.4,1320,1252.3,1964.6,1310.3,980.53,1046.8,981.48,1288.1,1156.4,698,678.48,617.8,3522.1,2096.3,1850,2083.2,1978.8,1585.2,940.13,455.29,397.91,355.65,1383.9,1069.6,553.07,550.7,492.65,1657.1,1404.6,694.21,694.81,626.66,1500.5,1039.8,512.54,415.91,404.37,1976.4,1287.3,631.81,631.23,577.75,2665.1,1423.1,1003.5,1107.6,1041.8,1
1876.8,1060.4,540.66,511.44,435.82,5182.1,2491.2,1519.6,1377.8,1152.7,3457.9,1642.5,970.4,836.42,677.68,2387.8,1373.1,823.82,688.5,562.18,3326,922.78,493.84,470.64,422.04,7523.1,3695.7,2256.7,2109.9,1775.7,2515.6,1091.1,538.2,462.54,401.81,3310.1,993.72,604.04,510.86,534.89,2110.9,962.44,397.66,268.35,232.73,5089.4,1654.9,666.56,533.85,438.39,2366.8,1144.6,434.69,340.92,274.15,1224.8,986.96,572.06,483.56,450.35,1690.1,1353.6,625.52,549.28,440.01,1403.7,918.64,466.49,410,337.02,3005.1,1660.8,998.73,954.54,800.11,2526.6,1308.2,568.75,458.62,357.85,5864.1,1613.2,713.75,659.05,579.72,3559.8,1387.9,741.05,723.62,628.11,2044.4,1028.7,518.76,274.05,184.87,3147.7,1761.1,1043.4,1044.2,879.87,1047,663.49,313.14,222.81,201.43,833.91,658.98,351.65,327.64,300.12,5525.3,1624.7,851.93,743.45,656.51,2401.8,1234.9,714.66,635.55,516.65,1345.7,1055.9,556.04,439.53,351.69,4029.3,1948,1260.9,1209.6,1029.8,1828.7,918.92,391.01,285.93,243.74,1680,1000.3,464.18,351.15,283.89,1725.1,1392.4,541.44,449.87,361.94,1726.1,959.33,473.6,368.81,361.82,2433.5,1275.5,504.19,421.64,344.98,3331.9,1429.7,744.75,687.8,574.72,1
1851.5,1115.2,562.59,494.65,450.3,4464.6,2437.6,1526.1,1381.6,1184.4,2963.3,1663,980.09,827.23,706.61,2185.1,1404.3,814.55,707.93,570.99,2775.4,919.7,498.77,472.26,435.68,7057.7,3532.8,2269.6,2098.6,1842.8,2116.4,1130.1,544.34,474.21,422.84,2826.1,921.27,512.3,444.47,422.69,1856,958.37,408.14,271.14,208.37,4496.8,1632.3,676.09,511.99,440.23,2009.7,1259.6,479.88,338.6,280.72,1138.4,1028.4,485.89,366.22,307.87,1654.1,1550.8,659.57,529.54,451.97,1373.1,1030.2,487.36,380.64,329.69,2764.6,1644.3,1017.8,923.59,821.78,2407.8,1426.1,575.16,442.45,367.95,4904.4,1581.7,740.61,673.89,594.47,2976.7,1418.9,776.29,719.82,653.35,1829.8,1076.7,497,282.55,186.87,2857.8,1723.1,1086.3,1019.9,919.11,920.79,777.61,309.1,231.21,189.02,810.7,724.67,354.2,307.37,269.98,4698.2,1633.3,859.47,794.42,677.19,2241.7,1206.4,734.09,615.11,537.97,1263.8,1112.3,563.15,437.61,354.27,3784.8,1884.5,1253.5,1192.2,1063,1582.6,874.94,413.01,301.47,248.86,1543.1,1046.9,462.88,362.94,288.22,1553.4,1476.3,543.97,452.02,369.55,1653,1005.5,495.74,377.59,365.2,2248.7,1383.5,507.31,413.61,339.21,3097.6,1401.5,749.7,657.19,573.47,1
1492.6,1256.4,579.09,599.81,531.58,3481.3,2241.9,1538.7,1632.8,1427.8,2169.2,1639.1,989.36,985.62,853.06,1855.9,1370.8,797.28,797,677.06,1555.2,852.1,556.85,595.87,553.02,6354.6,3188.2,2262.3,2526,2224.7,1226.2,1099.3,582.63,570.2,512.01,1716.7,899.26,641.52,791.78,626.22,1352.7,1092.5,427.01,309.94,258.37,3057.8,1612.2,689,631.13,556.43,1358.9,1606.4,523.7,404.25,342.04,1178,1381.8,628.94,508.49,469.71,1624.5,1975.6,708.68,629.55,541.91,1318.9,1267.1,507.58,442.17,387.13,2496.7,1534.4,1031.8,1109.7,992.34,1875,1555.8,603.13,514.45,438.08,2717.3,1493.8,795.2,813.54,726.92,1843.1,1397.7,815.25,875.92,786.6,1354.5,1293.3,495.69,291.5,217.41,2626.3,1606.9,1090,1229.6,1103.5,728.4,916.91,337.39,261.11,231.29,749.81,830.29,378.51,371.37,343.41,2567.9,1505.3,934.21,931.94,848.08,2029.9,1204.7,736.91,745.07,648.62,1239.4,1178.5,555.44,505.05,415.7,3417.9,1590.6,1248.9,1435.6,1271.2,1070.6,1044.8,421.97,312.9,262.22,1290.8,1119.4,483.54,422.98,337.48,1307.8,1646.4,582.81,509.79,433.42,1271.3,1230,474.51,362.64,349,1771.5,1467.1,542.44,467.23,416.89,2521.4,1302.7,758.89,778.73,705.72,1
2056.8,1100.4,797.62,872.18,769.04,6035.9,2656.1,2202.8,2334.5,2049.2,3888,1765.6,1340.4,1389.8,1208.5,2857.3,1437.6,1079.1,1080.8,934.38,3459,1048.4,809.44,876.56,785.41,8575.3,3982.7,3373.1,3615.8,3180,2705.4,1185.1,777.85,821.1,736.41,3355.6,1141.8,880.91,901.37,845.55,2131.8,919.03,438.77,351.11,287.22,5225.3,1659.3,811.04,753.93,664.41,2482.8,1167.9,579.27,523.73,469.87,1393.6,1056.4,612.88,526.2,479.04,2004.7,1471.2,872.64,875.87,767.6,1518.8,1037.5,621.44,589.6,523.35,3549.5,1790.8,1514,1612.3,1419.1,2695.3,1293.4,700.52,676.84,586.35,6071.3,1693.7,1105.3,1141.1,1021.5,3805.8,1482.2,1196.2,1289.7,1145.9,2115.3,1080.9,523.54,294.08,225.78,3632.1,1855.7,1670.6,1810.8,1604.3,1148.7,688.75,375.65,337.24,290.83,977.83,712.97,519.08,529.76,493.75,5849,1831.1,1271,1348.6,1189.6,2641.8,1337.4,1024.6,1041.7,914.95,1574.6,1126.5,681.41,666.22,567.55,4640.4,2112,1930.4,2088.7,1853.7,1944.7,1013.3,466.06,388.22,331.75,1769.4,951.17,572.93,523.87,446.15,1960.8,1434.2,723.79,686.49,593.69,1718.2,1071.4,492.33,402.11,378.61,2455.7,1293.9,648.9,595.28,516.6,3529.8,1471,1055.4,1067.7,941.53,-1
1343,877.64,591.34,621.48,565.93,3657.2,2070,1573.6,1637.4,1512.4,2426.2,1433.3,998.02,977.77,891.19,1767.9,1165.7,802.98,778.18,700.48,2031.6,738.95,571.05,634.01,582.3,4933,2994.7,2381.7,2573.3,2368.9,1589.3,1002.1,593.01,594.17,544.03,2032.5,808.94,697.48,551.32,614.94,1334.8,764.87,386.33,303.42,242.97,2970.8,1132.9,701.97,671.07,591.7,1470.3,890.1,469.98,407.22,358.25,960.63,878.09,476.71,393.18,349.42,1284,1243.9,677.91,642.14,578.37,1006.5,876.16,493.27,443.05,399.44,2137.2,1412.3,1082.5,1125.9,1049.1,1568.2,962.2,560.97,535.37,466.17,3487.5,1182.6,821.39,842.31,789.55,2227.3,1142.1,841.73,902.54,842.7,1307.4,856.12,487.95,295.18,219.73,2170.2,1471.3,1176,1258.5,1175.5,689.33,564.89,315.89,259.64,235.28,594,590.89,390.55,384.07,364.14,3424.3,1357.3,905.7,976.24,893.14,1576.2,1048.8,754.64,761.49,689.4,1055.6,962.61,531.4,486.06,428.92,2625.9,1590.2,1356.4,1476.5,1377.6,1240.7,813.87,397.9,329.01,294.58,1140.8,818.96,440.94,409.45,357.9,1267.4,1178.3,552.17,500.83,447.51,1139.8,919.91,459.17,383.02,354.45,1511.1,1081.1,524.69,483.91,423.74,2016.6,1158.5,801.48,807.18,741.29,-1
2332.5,1227.1,558.74,470.24,430.78,6665.5,2841.6,1608,1268.3,1108,4219.1,1879,1038.7,782.97,666.45,3255.2,1553.5,875.61,654.33,551.93,3479.6,1050,505.89,447.62,414.11,10707,4426.8,2363.5,1871.6,1701.9,2730.1,1261.5,550.95,436.09,387.11,3483,1093.7,626.4,622.02,536.53,2331,1131.3,420.95,272.4,233.97,5718,1888.2,705.81,502.68,442.07,2507.6,1330.3,481.12,347.77,276.63,1518.5,1255.5,616.63,484.59,463.58,2412.6,1644.7,668.43,511.15,424.98,1878.5,1153.8,507.54,388.68,326.3,4275.5,1948.7,1074.8,861.77,764.1,3114.7,1510.7,590.54,416.7,350.6,6061.9,1765.7,773.75,637.15,568.91,3951.6,1551.3,788.75,671.47,598.63,2271.1,1153.6,522.23,282.45,186.18,4538.6,1991.5,1099,920.04,838.46,1048.1,747.29,321.83,236.7,200.16,1144.9,765.24,347.3,302.13,276.03,5833.8,1840.9,914.95,729.32,663.06,3286.4,1495.9,755.08,586.85,504.18,1924.4,1273.8,591.06,412.49,343.95,5776.3,2320.6,1307,1077.6,984.7,1974.8,1085.6,435.33,305.11,262.19,2133.6,1152.7,487.37,335.07,275.34,2101.3,1521.4,575.6,422.76,356.05,1959.7,1153,503.1,396.9,375.1,2886.3,1411.8,545.09,392.41,341.59,4254.4,1676.6,802.47,619.57,554.3,-1
1516.4,1085.4,746.25,873.23,803.38,4093.6,2250.4,1945.5,2274.1,2141.6,2748.1,1516.3,1210.5,1340.9,1253.7,1967,1291.9,954.86,1058.4,979.1,2491.1,894.17,730,841.62,789.78,5875.4,3473.2,3010.5,3622.7,3395,1903.9,1047.9,719.3,805.4,756.79,2535,915.4,699.39,835.01,665.54,1675.3,866.44,428.48,345.1,310.38,3922.7,1450.5,785.59,810.52,736.91,1890.5,1060.5,531.66,509.03,466.56,1102,1028.4,634.64,546.89,521.69,1397.7,1359.5,802.97,860.13,811.36,1114.4,928.98,572.63,589.41,559.48,2349.3,1523.9,1338.9,1581.1,1499.6,2031.5,1326.8,708.68,712.77,635.08,4440.3,1432.8,991.99,1101.1,1051.5,2767.7,1279.6,1063.9,1256.9,1194.4,1645.6,959,548.91,309.61,236.71,2399.6,1604.8,1471.7,1799.3,1695.8,907.74,710.11,342.91,316.41,289.11,683.77,673.93,443.96,503.93,482.49,4187.5,1544,1137.4,1271.7,1204.4,1883.9,1128.8,919.23,1048.5,974.53,1157.9,1037,639.34,661.62,601.25,3074,1852.4,1695.1,2079.6,1955.5,1456.3,858.98,451.59,369.18,335.04,1307,966.63,519.05,550.69,490.33,1432.5,1384.8,670.76,675.08,629.11,1384.4,980.73,488.29,383.61,365.77,1829.8,1247.1,617.62,616.21,571.33,2532.9,1259.9,951.95,1091.4,1031.2,1
1822.9,1121,621.24,647.83,567.59,4398.1,2511.9,1641.3,1681.2,1560.4,2852.4,1724,1032.5,994.22,918.18,2177.6,1450.5,841.41,791.84,724.28,2544.3,951.43,560,639.83,573.69,7551.1,3723.9,2506.6,2655.1,2444.1,1978,1144.2,574.24,600.96,550.12,2687.4,1013.2,603.12,705.64,557.91,1864.4,963.55,407.91,308.99,243.75,4496.6,1651.1,709.28,630.68,536.67,1883.2,1187.1,467.48,404.24,356.89,1142.5,1063.3,586.74,507.6,474.47,1663,1474.1,673.12,649.98,596.97,1433.9,1032.4,502.32,466.31,419.4,2932,1692.9,1127.3,1173.6,1088,2429.5,1434.9,592.23,544.48,463.81,4616.8,1576.4,804.54,835.35,769.36,2815.4,1418.6,871.11,930.59,866,1841.1,1128.6,487.29,277.06,194.39,3034.8,1776.5,1227,1314,1219.5,942.62,756.5,309.71,270.61,222.88,817.82,734.94,369.55,394.46,359.55,4291.8,1715.7,912.14,952.5,872.71,2474.5,1340.7,795.56,782.37,707.53,1346.5,1179,570.97,495.26,449.18,4055.1,1965.1,1399.5,1527.4,1414.9,1545.6,1019.3,407.53,314.03,258.86,1582.4,1080.4,468.83,410.95,362.83,1597.2,1482,578.75,522.49,461.98,1572.5,1133.7,490.69,373.43,340.26,2344.9,1366.6,557.38,483.71,423.51,3280.9,1433.7,838.84,818.39,749.56,1
1547.8,1128.6,835.72,907.46,855.79,4724.5,2447.6,2289.7,2435.8,2290.9,3002.2,1614.6,1397.3,1442.6,1341.6,2315.4,1334.9,1105.9,1135.1,1040,2303.7,904.62,822.17,901.24,864.7,6658.2,3761.6,3464.4,3782.2,3602.4,1936.6,1110.6,822.52,852.33,817.69,2104.5,868.38,718.46,885.18,704.53,1423.4,915.76,445.22,364,307.51,3292.1,1429.7,840.43,848.74,753.35,1695.7,1135.1,592.26,553.41,506.87,1154.2,1085,633.62,558.93,513.83,1695.7,1506.8,905.52,912.41,866.56,1292.1,1049.2,622.84,629.75,596.83,2939.1,1708.6,1553.4,1693.8,1602,1858.5,1305.3,727.83,725.26,658.49,3951.6,1358.2,1133.4,1192.3,1130.9,2792.8,1357.8,1250.8,1346,1284.5,1433.9,990.89,511.71,317.14,242.77,3037.9,1754.4,1724.2,1885,1808.8,842.05,719.95,381.51,339.72,315.01,826.29,730.61,523.49,536.1,527.05,3940,1585.5,1337.1,1395.7,1306.2,2030.1,1230.9,1046.8,1094.4,1035.4,1317.2,1173.2,707.43,694.36,635.82,3654,1995.9,1995,2197.5,2099.4,1315.3,936.76,462.78,404.88,355.91,1268.1,990.07,570.12,569.04,514.33,1570.8,1398.7,732.41,725.82,667.08,1216.5,1019.7,497.75,418.7,398.05,1793.6,1253.2,657.35,655.22,589.12,2531.9,1352.7,1069,1153.1,1082.2,1
1342.7,958.21,541.01,513.02,429.07,3385.9,2086.7,1419.9,1342.1,1105.2,2232.6,1431.8,929.17,825.38,665.92,1679.4,1195.9,756.22,667.25,536.86,1992.8,765.27,531.51,534.41,472.56,5031.6,3074.1,2144.7,2059.1,1718,1546.2,1027.5,542.25,483.05,419.33,2021,809.89,554.11,489.73,456.11,1359.7,832.57,400.91,286.69,237.06,3127.4,1350,702.1,617.21,537.17,1507.4,1015.1,483.94,351.01,293.83,958.94,922.51,485.49,374.84,340.66,1240.7,1243.1,605.57,515.68,415.08,976.31,854.2,455.97,370.71,306.28,2059.8,1387.2,940.67,911.82,749.97,1685.9,1137.1,586.46,454.13,366.84,3556.2,1310.7,792.31,745.12,657.48,2269.7,1205.8,764.03,742.74,621.44,1453.3,969.07,567.78,282.25,217.27,2130.1,1449.2,1003.9,985.52,828.33,799.76,660.74,323.94,247.99,205.38,616.47,661.61,371.02,331.8,300.94,3300.2,1414,898.84,845.69,757.02,1605.9,1083,669.08,607.43,491.81,1031.4,1022,542.22,443.65,339.91,2646.4,1582,1193.3,1183.6,997.03,1194.8,845.99,401,335.46,285.72,1157.1,863.92,466.3,368.85,287.26,1257.4,1178.2,523.55,437.01,344.34,1159.4,902.92,487.13,398.33,390.3,1553.5,1061.5,497.91,429.35,354.65,2110.6,1149.9,705.51,679.43,566.07,-1
1455.3,1163.6,470.64,442.15,365.29,3753.1,2127.4,1304.3,1141.3,954.93,2447.8,1472.3,876.6,709.57,574.3,1875.7,1293.8,708.12,593.31,477.88,2075.2,868.78,432.9,426.44,347.46,5543.9,3249.1,1931.2,1749.7,1486.4,1636.5,1025.7,483.97,401.33,334.07,1997.9,896.74,639.34,750.73,558.15,1364.7,974.24,410.39,279.04,219.57,3239.1,1546.8,642.63,490.14,404.61,1591.7,1339,442.62,336.79,243.38,1064.4,1194.4,604.52,484.65,452.76,1416.8,1647.6,583.81,469.77,373.83,1118.5,1083.2,442.68,335.51,288.25,2313.4,1433.8,869.67,771.43,664.8,1855.9,1527.7,549.87,398.93,318.49,3569,1400.1,689.77,601.25,489.28,2362.1,1309.6,686.13,614.86,519.8,1453.3,1140.9,507.05,274.09,177.83,2424.8,1518.6,904.43,841.33,732.2,827.59,875.91,309.81,230.87,174.43,715.51,805.28,326.41,287.34,258.18,3407.1,1556.3,747.12,663.15,554.95,1785.9,1117,631.56,525.16,447.05,1123,1203.2,521.29,386.42,302.24,3003.1,1598.4,1074.6,1003.6,875.68,1209.8,941.03,414.1,277.63,217.71,1210.1,1075.2,455.15,322.09,244.73,1427.3,1551.9,544.95,386.91,314.46,1395.3,1116.1,500.13,371.7,336.32,1709.6,1391.5,506.66,368.85,307.93,2293.2,1201.2,669.03,571.09,487.41,-1
1567.6,1090.6,599.78,674.66,535.37,3956.9,2099.6,1538.2,1777.1,1416.3,2590.3,1484.6,1001.8,1047.9,832.95,1948,1235.4,798.76,832.34,662.61,2295.6,844.95,546.8,645.62,525.24,6254.7,3065.7,2380.6,2865.1,2220.2,1796.2,1092.2,585.24,623.71,501.88,2306.9,884.99,658,577.49,556.29,1578.7,939.9,415.8,295.14,231.91,3692.9,1503,676.63,640.24,506.29,1676.8,1191.8,495.88,399.6,326.72,1118.8,1078.7,589.99,470.96,433.94,1469.3,1466,682.47,693.1,543.96,1198.2,992.21,500.77,491.2,392.16,2478,1483,1057.1,1246.5,987.84,2039.5,1364.2,606.38,579.13,429.9,3995.7,1353.4,777.42,832.84,713.86,2515,1257.2,829.43,964.37,791.97,1652.4,1076.3,541.68,293.75,197.18,2566.2,1486.7,1143.8,1401,1113,820.3,772.44,313.83,264.76,217.88,698.31,734.17,364.82,414.39,326.87,3790.4,1502.6,898.58,977.75,808.21,1963.7,1185.2,747.46,836.1,645.17,1192.2,1109.3,573.5,520.57,402.73,3344.4,1588.9,1329.9,1636.2,1278.1,1399.3,921.98,418.09,307.77,258.71,1313.7,1016.9,489.59,431.21,332.17,1454.6,1469.6,591.44,533.95,434.14,1358.8,1165.2,492.84,386.17,355.96,1901.5,1380.7,540.19,510.36,406.56,2632.1,1282.8,787.55,887.08,699.54,-1
