@relation valence 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
3803.2,1270.5,788.24,908.46,721.91,3044.2,700.81,264.61,318.18,178.14,2729.4,950.59,608.92,701.04,553.81,5814.6,1506.4,798.87,844.43,699.79,1814.3,818.37,546.53,558.08,455.67,3294,1293.8,847.94,944.95,778.88,2153.8,798.41,487.33,517.67,405.43,10548,2569.4,1399.8,1459.7,1270.5,2170.7,610.25,366.71,431.76,350.51,7594.1,1460.1,527.44,532.29,482.27,1917,568.01,333.81,362.9,293.9,11384,2513.9,1165.3,1240.4,1025.1,2158.6,586.63,351.72,381.54,287.11,2006.9,516.26,283.69,285.65,155.52,1262.5,435.79,274.5,299.07,169.08,1648,643.76,389.68,427.89,335.25,3753.3,1483.8,1015.6,1092,888.07,3955.5,817.08,389.19,370.15,347.7,7217.6,1681.8,839.9,948.02,749.47,3137.8,915.34,583.41,678.81,547.93,2393.8,826.33,559.53,652.23,565.46,6241.4,1472.8,746.55,772.6,640.47,1190.8,505.82,330.18,342.86,251.31,13110,2531.4,1038.4,1082.3,927.72,2047.2,510.04,250.1,265.41,212.01,3328,925.25,502.31,494.41,396.21,4619.6,1099.6,551.89,625.11,523.35,9333.7,1835.7,745.91,758.98,681.08,2420.4,832.48,502.49,544.57,425.36,1569.4,723.84,459.49,465.62,369.54,3094.3,1195.1,787.86,868.51,717.38,6584.6,1410.3,658.29,746.5,605.44,-1
3699.3,1468.9,798.71,664.3,501.61,2310.5,646.97,220.96,319.57,139.99,2651.4,1092.3,601.73,519.53,375.96,5035.2,1595.9,769.5,695.83,529.83,1808,922.02,540.83,451.36,350.56,3328,1524.2,864.09,691.22,551.38,1663.9,834.91,489.44,399.81,308.61,8998.3,2716.5,1237,1059.6,822.06,1601.8,669.64,362.11,308.38,243.44,5751.2,1287.4,414.58,421.5,338.08,1432.1,604.25,317.24,273.42,214.77,9266.3,2554.7,1042.3,945.23,703.44,1553.3,616.04,319.76,315.42,217.99,1501.2,477.73,230.77,275.69,126.55,1041.5,438.22,251.76,277.33,132.19,1359.1,678.58,382.33,318.68,246.56,3233,1694.4,1049.2,821.48,654.52,3126.9,804.03,306.87,297.14,249.91,6011.9,1764.7,777.55,737.83,508.14,2379.4,1005.5,587.86,492.78,412.3,2404.1,988.73,555.41,437.26,400.27,5175.8,1531.6,692.32,613.67,458.78,1142.4,552.89,315.44,283.64,200.57,9429.5,2273.5,927.24,826.77,698.31,1461.4,463.79,207.62,227.93,156.57,2416.9,910.98,483.26,389.08,294.38,3925.9,1166,518.05,457.45,347.42,7309.7,1760.5,611.98,592.84,472.42,1897,885.15,500.85,406.42,320.86,1594.1,776.58,444.33,358.87,283.83,3145.8,1394.2,780.55,610.62,509.47,5285.6,1401.9,568.84,584.56,385.93,1
1572.7,945.78,518.17,532.17,474.89,3714,2187.7,1311.9,1389.9,1268.3,2405.1,1480,856.12,834.41,749.33,1893.5,1268.5,705.77,672.14,602.7,2089,762.72,468.13,500.25,452.14,6064.6,3191.7,2012.6,2156.6,2000,1636.5,1129,490.42,488.55,440.17,2210.2,812.34,525.52,536.93,496.18,1499,845.62,387.71,267.78,228.08,3522.6,1392.6,621.04,518.1,467.86,1579.3,1030.5,429.63,357.88,294.38,1069.3,953.37,523.85,446.1,416.03,1409.4,1241.5,565.95,561.66,488.19,1208,839.75,417.59,393.14,341.34,2417.2,1457.6,875.45,964.59,888.35,1900.2,1156,543.68,451.76,391.1,3752,1272.6,670.93,677.78,609.13,2313.4,1222.3,690.56,757.12,688.94,1486.1,935.67,515.57,262.4,181.61,2548.6,1547.4,943.46,1066.6,993.8,810.39,670,314.76,241.13,193.06,718.87,687.68,345.22,348.54,311.89,3516,1418.6,776.65,775.59,697.52,1931,1121.4,642.43,637.12,590.48,1210.4,1073.7,494,427.78,387.21,3255.2,1684.2,1128.2,1237,1170.4,1245.7,824.77,375.36,272.87,256.35,1352.1,893.75,421.36,352.12,300.3,1341.8,1215.4,494.1,440.83,391.41,1292.1,911.13,424.61,336.88,302.75,1867.4,1092.6,456.16,407.62,364.08,2584.8,1215,652.39,672.01,623.36,1
1641.3,947.64,561.08,637.27,591.03,4333.1,2330,1606.3,1645.7,1595.7,2835.7,1553.9,1026.7,961.07,936.45,2076.1,1289.7,836.81,785.67,739.11,2436.7,820.8,518.01,576.7,582.82,6579.3,3419.2,2414.7,2663.3,2509.5,1941.3,1116.8,549.26,575.81,557.02,2484,954.15,658.73,602.92,613.65,1687.8,912.79,395.49,300.75,256.98,3879.5,1476.5,665.06,624.27,537.28,1830.2,953.73,448.24,373.84,354.77,1115.6,953.67,592.59,500.84,480.78,1517.3,1122.4,656.2,644.06,608.3,1229.2,826.27,478.29,449.78,422.44,2681.6,1578.5,1086.3,1155.3,1108.6,2085.9,1114.7,569.43,551.83,471.77,4333.6,1390.4,753.16,770.46,767.74,2748,1277,813.16,900.42,881.86,1569.5,886.91,470.82,274.89,188.07,2761.1,1668.3,1156.3,1285.1,1249.2,843.55,624.29,305.58,267.28,243.48,738.07,643.23,372.69,391.54,396.99,4146.2,1492.3,891.82,886.85,883.02,2087.6,1197.5,743.1,777.23,724,1273.9,1095,582.54,495.1,459.46,3520.1,1819.9,1347.1,1536.2,1464.1,1348.3,892.51,399.18,291.97,260.84,1379.9,872.07,470.24,406.47,367.75,1433.2,1157,554,491.9,471.92,1417.7,900.13,493.84,412.18,369.08,1959.8,1041.2,518.07,474.79,422.5,2771.9,1304.5,795.91,813.01,761.5,1
1944.8,991.33,583.82,540.72,466.06,5362.9,2682.1,1651,1432,1236.1,3318.4,1710.5,1036.7,872.27,727.5,2590.2,1464,874.51,704.47,587.02,2837.3,922.55,528.11,504.31,455.44,8621.2,4126.9,2558.6,2199.2,1923.4,2274.3,1154.8,588.66,489.25,439.41,2648.7,857.66,584.84,515.36,481.28,1783.7,826.55,413.86,272.22,223.4,4497.1,1491.2,714.27,533.35,450.71,2012.1,939.09,471.6,348.28,289.87,1232.4,914.92,595.1,479.38,452.63,1870.9,1237.4,683.5,547.12,472.56,1481.3,871.18,487.11,390.14,335.11,3433.9,1790.4,1111.1,984.7,859.91,2540.3,1232.1,607.13,457.01,374.94,4972.1,1459.4,805.07,697.81,624.81,3205.1,1389.7,858.31,761.01,680.72,1719.3,924.34,504.88,258.12,183.64,3663,1915.7,1206,1061.5,958.71,982.46,577.47,305.81,224.88,190.53,938.61,643.4,349.96,309.1,273.31,4843.8,1686.7,924.82,813.89,697.81,2633.7,1296,782.89,656.54,559.54,1562.4,1082.9,579.08,429.98,357.41,4675.1,2239.2,1423.2,1250.9,1102.3,1545.3,818.18,366.22,286.59,233.02,1648.9,927.89,489.4,353.26,294.01,1667.6,1135.5,565.34,449.31,380.36,1456.7,822.91,435.93,335.4,321.92,2225.3,1106,524.95,421.69,353.36,3342.7,1430.8,817.39,688.4,599.51,1
1417.7,942.46,583.43,656.48,581.53,3973.2,2176,1609.7,1790.8,1574.3,2599.8,1473.3,1028.4,1062.3,926.38,1964.9,1227.3,845.5,853.62,731.24,2241.9,833.92,558.86,638.13,580.7,5871.1,3231.4,2444.9,2794.9,2459,1771.5,1096.5,579.69,615.78,561.51,2229.2,809.6,559.06,524.28,484.49,1481.4,810.09,393.42,312.58,234.38,3546,1410.2,708.89,654.25,533.88,1650.2,1010.7,482.49,420.09,360.82,1055,870.46,500.53,445.56,389.29,1405.4,1260.2,659.51,699.91,596.61,1133.3,863.44,477.53,495.69,408.96,2416,1483.2,1067.7,1255.4,1091.6,1932.5,1207.4,607.89,541.9,462.97,4036.2,1276,823.88,866.97,770.86,2548,1200.5,848.07,970.94,872.67,1519.2,891.44,514.68,277.3,196.05,2476.7,1554.4,1157.7,1392.3,1224.8,830.61,649.35,319.74,263.45,233.62,720.15,697.4,398.23,428.03,390.73,3829.8,1447.9,911.22,991.95,895.71,1875.7,1145.2,751.19,826.88,705.33,1164.9,1000.1,583.43,548.78,449.98,3180.4,1717,1387.3,1632.5,1440.2,1320.6,804.87,414.77,340.1,287.55,1312.1,872.65,493.32,454.01,355.9,1402.7,1174.6,576.24,554.27,464.85,1334.6,864.59,451.89,356.61,338.65,1859.1,1129.8,533.86,514.89,414.56,2502.3,1248.3,786.2,877.94,741.44,1
1592.3,1119.7,1019.1,1302.6,1239.2,4620.2,2709.9,2755,3515.6,3320.6,3021.1,1768.1,1659.6,2074.7,1948.7,2212.7,1392.7,1284.1,1599.1,1488.5,2619,1068.6,1032.7,1316.4,1248.8,6339.3,4063.9,4242.7,5429.7,5217.6,2127.7,1190.1,991.11,1243.2,1186.6,2417.8,1086.9,892.99,1034.7,959.72,1539.3,803.02,463.92,432.76,393.22,3732.1,1527.3,937.45,1068.7,1038.4,1915,1055.2,683.1,777.49,723.44,1076.4,889.31,679.55,708.63,669.38,1524.5,1351.2,1074,1330.4,1252.8,1122.3,923.83,742.75,897.56,844.77,2669.5,1850.3,1891.8,2451.4,2321.6,1989.4,1220.9,822.89,971.93,941.47,4602.7,1661.7,1386.3,1745.4,1642.7,3022.5,1549,1534.5,1974.8,1874.3,1547.3,943.3,506.63,357.61,299.83,2767.2,1972.3,2129.7,2755.9,2634.1,922.03,641.31,421.69,476.2,422.17,808.52,764.85,632.64,793.64,774.42,4442.5,1745.5,1585.1,2013.6,1878.6,1993.8,1337.3,1241.2,1566.6,1498.3,1193.4,1064,819.15,968.4,898.57,3451.7,2257.7,2498.4,3202.8,3052.2,1441,836.41,496.35,500.76,473.16,1253.5,858.33,665.3,763.04,715.48,1507.2,1207.1,838.65,1016.7,951.39,1356.4,903,486.18,447.72,405.76,1785.6,1139.1,738.32,873.9,824.14,2518.4,1456.7,1284.7,1621.4,1544.8,1
1650.6,1055.7,575.39,594.49,589.27,4720.9,2647.3,1567.4,1627.5,1604,2921.9,1727.6,1002.6,972.31,936.99,2400.1,1464.1,819.93,787.17,744.23,1920.6,849.84,520.09,582.76,578.55,7297.7,3981,2397.2,2496.4,2528.4,1703.8,1150.6,559.85,565.55,561.38,1634.1,795.52,532.57,434.99,441.92,1200.5,931.1,397.04,273.67,230.46,2761.4,1423.8,685.16,590.58,558.81,1400.5,1085.6,453.17,394.93,361.54,1071.5,968.71,461.82,353.41,318.85,1810.1,1384.4,650.1,621.63,617.57,1426.8,959.97,491.08,434.52,429.72,3186.9,1804.7,1058.3,1098.5,1118.2,1852.5,1226.1,591.9,498.71,482.12,3172.2,1301.1,749.96,801.93,788.82,2517.9,1367.7,800.87,872.98,884.6,1271.3,974.37,542.9,270.11,197.14,3323.8,1884.7,1157.7,1216.8,1257.1,745.19,657.09,319.27,270.12,244.89,904.29,688.48,375.32,374.67,374.72,3221,1533.8,862.86,907,888.45,2205.8,1303.7,752.56,726.84,731.72,1399.8,1182.7,571.24,474.11,452.55,4046.2,2061.6,1319.3,1426.8,1466.2,1141,908.65,415.37,308.76,294.52,1275.6,943.93,476.74,405.14,370.1,1568.7,1207.8,561.53,491.34,476.81,1181.1,899.04,461.96,358.66,338.42,1816.8,1104.4,535.53,456.55,438.09,2609.2,1387,792.14,770.88,772.09,1
1974.7,1236.7,1052.1,1333.9,1320.2,5680.9,3054.5,2858.8,3489.3,3520.4,3715.1,1930.2,1711.1,2035.7,2052.3,2639.6,1529.3,1326.5,1565.5,1569.7,3516.9,1184.2,1055.5,1312.8,1318.8,7933.1,4708.2,4380.7,5566.1,5571.2,2753.8,1260.2,1026.9,1245.4,1256.9,3334.3,1137.4,862.68,1038.5,956.43,2088.3,898.89,453.13,456.7,412.44,5218.5,1733.9,982.15,1180.3,1101.4,2510.3,1116.9,683.55,756.19,751.66,1257,887.7,615.92,619,614.87,1821.4,1426.5,1096.1,1307.6,1326.2,1421.6,976.14,755.1,886.9,892.87,3228.4,2068.3,1959.5,2446.5,2466.4,2617.5,1326,868.94,1040.3,1006.6,6166.1,1859.3,1405.5,1691.2,1720.7,3797.9,1693.7,1572.7,1947.4,1983.8,2068.4,958.3,479.76,375.34,307.44,3410.9,2221.4,2187.7,2776.7,2804.2,1169.8,679.98,457.78,497.4,487.64,931.03,766.05,655.89,789.5,808.47,5928.1,2015.1,1625.3,1948.8,1969.8,2514,1480.5,1302.7,1596.4,1594.7,1418.6,1110.5,820.41,953.67,957.64,4318.3,2572.9,2534.4,3234.8,3248.6,1878.4,886.29,489.99,468.92,474.04,1676,917.5,657.71,783.66,767.87,1820.6,1256,851.66,997.72,1004.4,1717.4,901.91,502.12,433.19,411.43,2491.7,1183.3,746.98,902.17,875.75,3409.1,1607.8,1318.6,1644.9,1635.5,1
1635,1032,624.33,691.8,641.02,4217.7,2303.8,1707.8,1809,1716.5,2652.4,1531.8,1067.8,1086.8,1004.1,2109.7,1268.2,880.37,859.61,788.65,2215.1,797.64,597.91,668.18,633.62,6816.9,3568.4,2641.5,2835.7,2723.7,1758.1,1030.3,613.43,637.5,609.41,2243.2,864.52,555.85,560.76,537.22,1553.9,883.12,399.75,298.4,249.69,3696.7,1441.1,721.4,642.58,599.62,1621.8,983.05,469.62,416.47,381.15,1027.7,954.05,486.32,389.91,351.73,1492.2,1205.8,687.33,690.89,657.41,1182.6,867.19,493,478.68,453.8,2702.6,1578.1,1149,1251.9,1202.3,2062.5,1120.7,616.36,561.5,519.83,3853.6,1278.8,835.48,900.69,833.94,2496.4,1228.3,893.25,1006.1,947.81,1460.1,900.12,518.89,285.92,207.24,2830,1687.8,1254.7,1406.2,1359.8,806.64,567.62,341.4,304.12,267.12,752.88,589.31,410.57,441.75,411.33,3730.6,1381.3,986.7,1023.3,956.21,2137.6,1224.9,814.58,819.25,788.85,1272.4,1059.2,593.01,533.35,482.97,3676.5,1876.8,1486.5,1625.5,1571.6,1233.5,875.47,402.98,340.35,291.59,1360.6,914.06,473.16,443.29,391.64,1397.3,1144.8,583.2,569.75,500.31,1340.8,912.43,411.21,336.76,298.97,1878.9,1073.7,542.59,510.4,462.78,2737.6,1336.3,839.24,869.58,823.67,1
1657.6,1045.7,729.09,855.09,816.79,4644.8,2448.1,1922.4,2257.5,2151.1,3032.2,1600.8,1172.4,1334.4,1252.6,2253.4,1288.3,936.78,1046.1,969.18,2454.8,984.94,698.15,789.97,779.06,6440.6,3608.9,2944.9,3616.1,3454.4,1959.8,1232.7,697.72,770.52,749.72,2405.3,875.13,542.92,467.87,472.78,1598.2,881.79,394.32,323.24,282.13,3875.4,1505.1,720.32,783.29,713.55,1833.9,1083,501.51,491.45,451.91,1089.9,893.62,491.56,418.71,385.07,1565.3,1257.6,748.47,881.49,825.15,1257.6,853.27,538.56,608.09,570.58,2801.1,1603.8,1303.4,1598.8,1523.6,2065.6,1172,648.97,696.95,637.19,4443.9,1547.1,962.28,1031.3,1018.5,2905.7,1412.3,1039,1232.2,1196.6,1593.6,944.75,490.51,278.58,217.21,2818.8,1768.5,1436.1,1794.3,1724.5,859.69,619.49,326.1,296.63,281.28,748.04,645.19,426.73,511.47,492.46,4273.9,1631.8,1109.5,1193.4,1164.7,2067.5,1204,879.26,1062,996.15,1232.6,1002.6,601.12,638.02,600.48,3491.9,1947.5,1686.5,2094.7,2004.7,1451.2,794.09,399.97,331.12,309.24,1329.6,901.05,502.09,525.91,489.24,1572.6,1136.5,623.43,665.14,623.41,1362.9,875.77,440.83,355.68,335.07,1968.1,1034.6,551.94,614.21,566.43,2753.7,1269.9,896.23,1102.1,1039.6,1
2006.7,1031.5,571.97,538.18,460.95,5218.6,2476.4,1531.5,1443.1,1230.4,3236.9,1623.8,970.02,878.55,744.2,2596.2,1345.3,810.63,708.91,594.52,2671.8,843.45,532.29,556.68,474.81,8871.7,3814.9,2343.5,2183.2,1854.1,2145.3,1094,563.39,525.14,445.6,2755.5,827.84,554.02,534.41,500.85,1884.9,839.36,400.72,291.94,215.16,4652.4,1513.8,690.27,602.93,480.04,1930,942.73,442.64,378.63,313.67,1147,887.47,505.9,372.09,325.24,1878.3,1199.3,624.87,557.13,467.68,1515.4,867.6,470.69,393.82,329.51,3433.7,1661.8,1033.3,974.36,835.54,2597.6,1232.6,601.97,477.61,372.93,4737.2,1387.7,755.78,771.27,677.15,3064.1,1298.7,781.61,780.38,687.26,1759.2,956.73,498.1,275.46,198.36,3634,1756,1088.7,1058.7,927.9,943.45,587.38,309.37,237.71,204.75,931.63,629.87,375.5,346.35,332.35,4542.5,1508.9,904.77,877.64,759.29,2733.4,1323.3,732.09,655.52,546.31,1603.3,1062.8,559.56,461.48,374.37,4798.2,2004.6,1299.6,1233.6,1064.6,1484.1,928.05,397.37,329.48,278.31,1790,855.09,455.2,367.44,289.27,1638.9,1198.8,534.74,455.35,386.89,1515.1,937.32,503.44,393.22,358.16,2406.4,1078.9,508.08,435.97,351.29,3524.5,1376.5,768.14,703.5,587.65,1
1846.8,1033.7,506.98,479.4,409.35,5128.4,2453.8,1461.2,1322.4,1106.4,3410.7,1613.9,936.11,801.16,653.84,2358,1348.7,790.66,662.44,540.21,3272.9,898.74,476.63,452.87,408.93,7419.9,3635.3,2165.8,2015.7,1707.5,2481.9,1064.8,519.66,443.77,388.87,3235.8,966.22,585.07,479.46,513.41,2071.3,936.99,384.59,257.4,225.52,5022.7,1629,638.74,513.37,425.17,2321.8,1115.4,425.22,329.04,265.25,1202.5,956.8,556.5,464.57,440.87,1676,1324.5,603.75,528.85,423.96,1396.5,898.48,448.35,399.04,326.54,2993.9,1633.4,964.15,915.63,769.45,2494.5,1291.3,548.01,440.4,346.37,5756.2,1573.4,694.86,629.45,560.57,3503.3,1360.7,716.97,692.04,606,1988.6,997.01,496.92,260.85,179.76,3130.1,1733.1,1006.1,993.45,846.17,1028.8,646.98,302.05,215.99,195.31,827.86,642.53,336.56,309.84,283.37,5446.1,1588.8,827.84,719.36,632.27,2385.7,1222,692.1,607.69,498.27,1325.9,1036.6,532.8,416.24,332.44,3967.4,1919.2,1206.1,1151.6,990.1,1794,902.58,381.56,273.21,234.8,1657.6,979.71,449.8,335.08,273.31,1704.8,1371.5,525.73,430.74,349.75,1691.7,935.21,463.23,359.6,353.24,2403.3,1248.4,492.84,406.6,334,3307.4,1401.5,720.99,658.93,554,1
1849.5,1079.2,555.3,487.7,446.95,4460.4,2397.3,1516,1367.4,1176.9,2961.8,1616.5,967.99,819.33,701.99,2176.2,1371,806.82,697.81,566.15,2773.6,894.8,489.84,467.82,432.65,7037.6,3476.6,2255.4,2080.6,1830.9,2115.4,1115.1,537.07,467.86,420.5,2818.9,893.11,500.97,433.78,417.3,1849,934.28,396.81,266.74,205.68,4488,1608.8,667.98,503.5,435.07,2004.7,1217.2,467.38,333.95,277.84,1114.4,986.44,473.87,361.23,302.07,1647.8,1471.5,644.83,520.19,448.7,1366.4,963.23,477.47,372.97,324.65,2754,1589.1,1013.8,915.32,816,2403.8,1383.4,569.63,434.82,364.29,4901.9,1538.9,729.72,663.49,591.56,2975.6,1377.4,768.16,713.41,648.49,1817.9,1037.8,484.93,275.09,181.69,2850,1698.9,1079.3,1011,913.06,917.55,734.32,304.01,226.36,187.01,808.67,687.69,347.89,302.33,267.89,4697.7,1604.3,845.95,786.39,673.36,2244.1,1186.6,725.2,606.08,533.73,1261.5,1089.3,553.21,432.29,350.55,3771.5,1862.1,1247.9,1177.9,1056,1580.8,856.54,398.8,297.05,245.12,1535.9,1013.4,456.04,357.41,285.42,1550.1,1400.4,531.37,444.82,365.42,1646.9,974.03,480.6,371.66,355.19,2243,1307.7,495.91,407.04,335.24,3096.3,1360.1,742.38,650.53,568.71,1
1395.6,1215.3,562.49,584.52,518.74,3179.7,2198.5,1489.8,1581.4,1395.8,2022.9,1610.8,957.31,953.89,833.85,1701.5,1334.1,771.92,767.64,661.29,1469.1,815.09,541.6,581.93,537.95,5823.2,3079.5,2185.5,2446,2174.9,1129.7,1050,564.72,555.72,498.85,1644.1,841.64,629.88,774.83,614.78,1279.2,1062.7,413.24,299.54,251.72,2924.2,1589.2,670.84,613.47,542.53,1296.5,1550.9,500.91,397.66,333.38,1088.4,1307,617.87,497.59,465.08,1462.5,1870.1,672.5,620.67,527.36,1208.2,1161,484.89,431.98,378.78,2286.7,1462.8,991.84,1075.6,967.85,1778.6,1512.1,587.55,496.44,427.04,2650.3,1458,771.19,799.24,710.43,1747.3,1369.1,784.9,858.76,769.18,1317.4,1246.8,482.63,283.52,210.49,2392,1578.9,1048.7,1201.5,1078.3,705.38,876.97,330.21,257.38,227.11,668.96,798.17,367.68,365.46,336.61,2437.7,1460.9,912.38,905.28,830.58,1877.3,1160.9,712.97,725.51,633.23,1138.6,1146.6,541.82,489.41,408.54,3112.9,1531.6,1209.7,1393.4,1242.3,1036.4,1009.9,401.23,304.52,255.66,1194.6,1073.3,473.85,412.07,330.72,1232,1527.3,547.49,496.03,425.65,1190.6,1136.5,455.29,351.12,340.75,1641.2,1331.9,508.87,451,408.26,2337.6,1219.5,729.15,754.24,690.2,1
2309.3,1205.9,544.16,457.86,417.35,6593.3,2783.5,1543.8,1236.4,1066,4150.7,1830,997.73,759.74,641.87,3228.5,1516.7,845.92,637.79,534.28,3364.1,1014.9,485.72,439.6,398.64,10654,4390.3,2293.5,1829.7,1638.6,2658.7,1250.4,531.77,426.45,374.62,3355.5,1073.7,616.73,596.38,521.26,2263.9,1118.5,415.16,265.66,227.97,5566.5,1869.2,695.21,485.43,428.13,2429.1,1312.5,466.89,338.09,268.26,1492.2,1239.1,609.01,478.48,456.65,2405.3,1611.1,652.49,499.86,412.5,1873.7,1120.8,494.5,377.8,317.35,4259.4,1906.6,1034.7,842.97,735.82,3064.2,1499.7,579.43,402.55,339.78,5855.3,1732.5,747.01,619,547.92,3847.8,1526,759.59,656.38,575.6,2193.5,1134.5,515.18,273.27,181.4,4529.7,1967.3,1056.2,900.18,805.42,1014.5,731.94,315.19,233.15,192.6,1131.5,755.79,337.06,293.43,267.79,5660.7,1800.5,879.63,712.46,639.27,3254.2,1474.6,735.33,566.56,486.77,1919.8,1262.4,578.62,403.65,331.17,5756,2299.8,1268.1,1051.9,950.78,1919.3,1061.7,425.79,296.61,253.45,2111.2,1144.6,480.09,324.44,266.22,2068.9,1488.9,560.93,411.54,341.64,1907.6,1127,489.04,386.4,365.87,2851.3,1366.6,529.97,379.24,330.31,4212,1638,778.04,603.23,533.28,1
